"user_id","tipo_anomalia","total_records","n_negativos","kWh_negativos_abs","n_extremos_horarios","kWh_extremos_horarios","n_dias_negativos","kWh_dias_negativos_abs","n_dias_extremos","kWh_dias_extremos","kWh_afectado_horario","pct_kWh_usuario_afectado","pct_kWh_global_afectado"
"a15293618b5c23ca264367bfeea76b57e7f0d8523099ea40058a946ab1cb43b1","extremos diarios",7200,0,0,0,0,0,0,198,45492.354,0,0,0
"03d11693a4c49d14f85c922e77619ca5dcc8273dd51cfd26f31beb25d7155657","extremos diarios",34176,0,0,0,0,0,0,180,40739.813,0,0,0
"c5d498b0ff6c3edc3d727c003df661a385b7cf163cbd0937ea509925be4f7a9a","extremos diarios",29113,0,0,0,0,0,0,1129,387030.279,0,0,0
"f3e0f892f8a09f110ff128975a8a94afb4250403f93a07983b7533eea8d3b088","extremos diarios",34752,0,0,0,0,0,0,1,230.077,0,0,0
"80bce6c9af2646af087bf9544f7496aefc5ba50140bbbe7a80fbf0666aa6c584","extremos diarios",29521,0,0,0,0,0,0,358,135852,0,0,0
"b9e4fe3ab05c226145210d018013099c350c6cc63ae79fa3231407aa5a2b980e","extremos diarios",26604,0,0,0,0,0,0,3,656.085,0,0,0
"0b7738357884185981797ae939b205b2436e3d560da05a641fd5a337a84e5e92","extremos diarios",58345,0,0,0,0,0,0,4,852.316,0,0,0
"2df641de15fa0df52a56c9e66a6a7d15dd23fa93bd3e2f701bd008be8de3b347","extremos diarios",25128,0,0,0,0,0,0,2,921.41,0,0,0
"ca8c95e1b49a04250bbf3f5661720034266de5a9872870c98e524f64bd26103d","extremos diarios",26328,0,0,0,0,0,0,16,3819.588,0,0,0
"1cd6654f0631266341f3fdf0ebbf51746e89223fdbf98c1eaa69f30cd17f67b9","extremos diarios",34752,0,0,0,0,0,0,70,16360.821,0,0,0
"c51cf881a953eaee3fb06f540cbe3319ba5ec26158f3fb81b628140f1972973a","extremos diarios",34752,0,0,0,0,0,0,15,3214.189,0,0,0
"d87b2ce349321f6d3a62869aac9137f044a2616802917201e18fe67ee46a332d","extremos diarios",34200,0,0,0,0,0,0,667,183337.0949,0,0,0
"2030124956f35cf85d3734130e3755b36306e71bf7be459c1a9b9c71069484a0","extremos diarios",20785,0,0,0,0,0,0,76,19439.254,0,0,0
"3ae9c21a3f556c84bed925565d908ea643dbf902ebeb36e7ea21330a82abf369","extremos diarios",22177,0,0,0,0,0,0,63,14269.396,0,0,0
"364bd637a4d80b64f3bd63128a88cf2ae40e70c357d2a81a29fcde6c180e9f65","extremos diarios",15937,0,0,0,0,0,0,119,27842,0,0,0
"45eb4a56622a97ca8f830e4ba503e3fadadeb2ae944517d92cf1429bce0a9e60","extremos diarios",7416,0,0,0,0,0,0,1,253.979,0,0,0
"995eee516e0300fb2df8030b911c4f347abb00bc8261015ce89ac6c09b03def3","extremos diarios",34200,0,0,0,0,0,0,1224,420542.7808,0,0,0
"240b4b3da7cf65f64a2e1daadaba7535dd25da6cb51ab76badec14507c4ca3e6","extremos diarios",15961,0,0,0,0,0,0,26,5730.722,0,0,0
"dd2f1c11f2169bfd6162dcf87d78651a858ecab824b6596ca23f322d70965180","extremos diarios",26232,0,0,0,0,0,0,1093,523814.5,0,0,0
"c4cb1ac290a336c4b6fc85999d2ee8d7a15a1ce6d6028689e826fc1829390db7","extremos diarios",32761,0,0,0,0,0,0,212,58470.313,0,0,0
"1ad5ba8d3fe28ed8c6cc26d9f92c69cd6b0f035fba5f1a77420521e7104e68f5","extremos diarios",34752,0,0,0,0,0,0,164,36142.118,0,0,0
"b7ccb65750261ea4dc2179e9c714ca5e746aee93450490254d90b5a4a7f7d91a","extremos diarios",58321,0,0,0,0,0,0,3,649.54,0,0,0
"3c0f70cf4a978c7e1506d11765e15e2de44aaa235d5d0b62eff1f8df9e62d13c","extremos diarios",23303,0,0,0,0,0,0,11,2332.172,0,0,0
"fa0f24d74cf75718d0e74441c811738360906cefe682ddd98734ff0852f441f7","extremos diarios",58297,0,0,0,0,0,0,20,4166.74,0,0,0
"bcae149584b9f985cc13b3a34b59badbf7c58974a1959ec6d1aeb08364fdd2a8","extremos diarios",40592,0,0,0,0,0,0,190,64547,0,0,0
"685eb85a6772d9f52572ee4ba61bea4359b24e543230a9f90c16cc9ef95c9e33","extremos diarios",16080,0,0,0,0,0,0,507,132275.7361,0,0,0
"e2e81d16ea9bf49747265c8191c85028653f8e3043ba16b883911d0e2bc38267","extremos diarios",23209,0,0,0,0,0,0,1,365.862,0,0,0
"9fb19047c7ddd1d1bfa58d15b94126b044f139f0fe0af873d57b8f6638ce5ffa","extremos diarios",29473,0,0,0,0,0,0,14,3011.013,0,0,0
"d8747f7189be70b6d74e3ce88996015250fbddee6c9bc87520f18633a6c0cc06","extremos diarios",9096,0,0,0,0,0,0,10,2072.151,0,0,0
"7a16946dc9b673e4ab8c1a88bc5a1fdf69e3145ecaed796b32a5a106c19ee5b7","extremos diarios",27600,0,0,0,0,0,0,6,1233.942,0,0,0
"4ee137ff23f1365212aaa5add9bb15a01e442e827514a074bf3fbeddeb1ec05f","extremos diarios",53700,0,0,0,0,0,0,602,164733.697,0,0,0
"e6e7c852ad9636c6dff08cc08ab388a1792682236c27bba2794d39e882a3042a","extremos diarios",33073,0,0,0,0,0,0,1,486.693,0,0,0
"e6f10d79b9783589b868be9be2ad7958eb521c42aa0bc931cd0b129d69d7fc35","extremos diarios",11041,0,0,0,0,0,0,10,2209.176,0,0,0
"7e8f85fa8e0a8a69393ab7c2b828f957181e6a6755d828ad480822c6ff282c08","extremos diarios",6577,0,0,0,0,0,0,4,912.602,0,0,0
"d24a98520080cd638a66b1000b777a1de4e315e63c4f25e261d943fe410d6077","extremos diarios",18961,0,0,0,0,0,0,3,832,0,0,0
"4b9193107ec808f85de58ea2195868ef754e333010080e54641c4d79ce4a6d6a","extremos diarios",1824,0,0,0,0,0,0,41,18011,0,0,0
"c7553f4008b06b709064afee127d9954e3077bc48560731f32f12d1523a6b456","extremos diarios",34752,0,0,0,0,0,0,9,2053.083,0,0,0
"713638a4931154082b15c169cf61e092d580fcea3fc1e72c05fa5120cf6f67a7","extremos diarios",23832,0,0,0,0,0,0,8,6895.13,0,0,0
"9faf84bf0f384072a7f74962b88b349e12fd54996b9bddbad06f98910ea7c952","extremos diarios",24864,0,0,0,0,0,0,5,1077.889,0,0,0
"3a88ba218097a25ba9411dd80453d09dbee1a1665f9bebcc20d5cc3ddb79491d","extremos diarios",23665,0,0,0,0,0,0,11,2413.983,0,0,0
"50adf015d991902026bf56a5c046e24b7e4ee0d599faa9430d042fdc25d755b2","extremos diarios",41497,0,0,0,0,0,0,1,493.761,0,0,0
"94adde82f4235c4f93bb0444d11a4fa6db2869089a02be473c9565ea89c273a0","extremos diarios",18192,0,0,0,0,0,0,1,201.07,0,0,0
"8b46bd49f6fc850ffec2ca72166c655d17e942013ad73dea7984f11977fb6c7e","extremos diarios",34728,0,0,0,0,0,0,1,295.449,0,0,0
"a35c4dd67108a7126a3e9cbe9d13813adc41471de035f57ac8f00a40bb56a1f5","extremos diarios",34752,0,0,0,0,0,0,488,139347.738,0,0,0
"ff87190eeb85ddbf16025d58b9fa55dd0cc1866ab467747bac53fbfc2ad4e20a","extremos diarios",34680,0,0,0,0,0,0,84,25118.142,0,0,0
"8c5a0153ec52d1aa48d03965b24df249de94d26ac44681c9dbc69bb3353831f2","extremos diarios",9336,0,0,0,0,0,0,64,17663.726,0,0,0
"ff3f097923ab08b23543da14dc84bfb348f2672bdaaf6b4bc7343d57a1a9dabd","extremos diarios",10248,0,0,0,0,0,0,129,33020.701,0,0,0
"2e7b248682481accb5bcbc29611df2840f5d2152318774682be111db2647bd11","extremos diarios",4727,0,0,0,0,0,0,95,21250.521,0,0,0
"29f5ccbc225795fc482022f0169ccab0178c8b894186d268e7a2ada2e6aaec76","extremos diarios",32761,0,0,0,0,0,0,133,29539.689,0,0,0
"e88f12346ae0f5ac458dd46f0c046fcb49a6b573bdc9e96b012a2b0da6937bbc","extremos diarios",46143,0,0,0,0,0,0,250,55028.443,0,0,0
"abdcaf7336c40aeb1fe26bd81474cfa1616527afa653ea33d57e7572c970af41","extremos diarios",2013,0,0,0,0,0,0,1,205,0,0,0
"66a929d499a285e3977c4d8b6f57e02aa47709e91f94968c1e02f76860717567","extremos diarios",1896,0,0,0,0,0,0,1,204,0,0,0
"fe157da4ec64156f2cdd7e165690b81bc4ae6199ec377c8090e189b5cf58033f","extremos diarios",21695,0,0,0,0,0,0,3,646.392,0,0,0
"f4621780ab31225bb711bc6456e0edfe659e98ed81e76178207169550c0fc83f","extremos diarios",26688,0,0,0,0,0,0,602,151582.124,0,0,0
"9f3d9da26d11f21179834bc66053cfe39ac7ee9b83a3420513a8f16797de7627","extremos diarios",34656,0,0,0,0,0,0,57,12367.961,0,0,0
"0c07c06bc37df8ceace545ff60fa6ccb75c98f2af321ad6145abd694d7b3d911","extremos diarios",34752,0,0,0,0,0,0,109,24088.87,0,0,0
"1a259e9b554172217dd7ffa490da5477acdd142760e9c59276c37fed9f50ba00","extremos diarios",53424,0,0,0,0,0,0,119,27170,0,0,0
"9a345e50bbb890f03b5b08e196c640a7ddbecdeedc2651f9f2b84a0e5fc0a9b4","extremos diarios",26592,0,0,0,0,0,0,3,601.387,0,0,0
"dd971be4b61e132d8c4c14e366ceb4a5db2ecb7aac25116de44d86ce6c15a1bb","extremos diarios",28464,0,0,0,0,0,0,765,186011.041,0,0,0
"e13ec52794aa5d9778d657afe45199a81057713dddab725393c97d93327f677a","extremos diarios",26328,0,0,0,0,0,0,468,105769.642,0,0,0
"9d06317214450ce8471d25db3e75ee1ff505958c6bb050fa2227a327e8a283ea","extremos diarios",18048,0,0,0,0,0,0,43,9704.984,0,0,0
"7eb84fea20fbaebef89b705f8c02c7fac69f9fccbe84fe8fd8e564b432730f3a","extremos diarios",1249,0,0,0,0,0,0,9,1915,0,0,0
"3f3845e7c2ad77568fe05e61743c443f4d2f147468b5962b417e096ba4fcd53c","extremos diarios",36456,0,0,0,0,0,0,571,183913.074,0,0,0
"946a83b9f339ce9c13e44d988216d9f7b4c0dc4909639c8593e89bfd8f8fb507","extremos diarios",20929,0,0,0,0,0,0,461,206487.622,0,0,0
"6bacdbf744ba9619d332f86f9a849aa279b37fd5528056e46bec82aaad3ebcaa","extremos diarios",17328,0,0,0,0,0,0,20,4867,0,0,0
"cee7efc5cc3c871954fe0351bfaeda6e164ff8bc8d9def788cfb5bcef7d3d5f1","extremos diarios",8472,0,0,0,0,0,0,3,603.72,0,0,0
"393eef8f6930e8fad3d7c46da68ee31ec56a33f3efd4efb3f4f925f319d31eba","extremos diarios",11857,0,0,0,0,0,0,1,226.488,0,0,0
"52d2c141694b5851beb4729b16e29ea9ff755ce5905c70cf3dfa622899227c87","extremos diarios",27312,0,0,0,0,0,0,8,1725.473,0,0,0
"5997fc3c7ffa16b31e3cb1a24ac5e6e3bb87e5dbf86989a6ab25c0accecbbb0e","extremos diarios",34128,0,0,0,0,0,0,730,237439.4759,0,0,0
"a2e42f1ed527a449abf8246a8489be44561f70b112a75a54d6c9af2dd894aac8","extremos diarios",28633,0,0,0,0,0,0,6,1295.593,0,0,0
"5d11c9e8d4aba170fe0f13a1149987c10463fbd319776bb05d0a4f8aa37833b3","extremos diarios",34752,0,0,0,0,0,0,55,12150.747,0,0,0
"ed7c488e31e2eea73580b2bc2060d48087d1b15f404c6bd779c0037774fd2746","extremos diarios",34752,0,0,0,0,0,0,1444,464003.7988,0,0,0
"1fafcff8fe9f029228323dbfe617756ee46b06d784139090f51fb81e36f1cd64","extremos diarios",58321,0,0,0,0,0,0,3,631.94,0,0,0
"f83bd38efe7a916c8771b175b5b52fba2a90a34683474c13cce0726a7fa9fa9a","extremos diarios",34752,0,0,0,0,0,0,3,614.442,0,0,0
"cd9a064580eebdc602adc34af9f2a493b828658c5bffa130c94b37b761e76000","extremos diarios",1944,0,0,0,0,0,0,8,1845.615,0,0,0
"a03be9229b172532d97bc9f8fbb76e460d6462f873ecd77afb87e8565638b823","extremos diarios",29257,0,0,0,0,0,0,8,1862.321,0,0,0
"0b5bf5708e24eab966b55cc4763964c14ba94f70f76c6860e687c919786100fe","extremos diarios",34680,0,0,0,0,0,0,36,8472.561,0,0,0
"1a07601f93168edff96c638acb18d794bcfd177b6604930300c16cedce1b3470","extremos diarios",25080,0,0,0,0,0,0,3,653.544,0,0,0
"0192e08c58f6c17e61fbfc3d33869353e4b45d5b2fde3728e9b0f9193d229565","extremos diarios",4417,0,0,0,0,0,0,156,37139.784,0,0,0
"0e73cf9ed9a10d4284d38a469c4f2e2bea70804a62eaaca4c87174a15784dab8","extremos diarios",34752,0,0,0,0,0,0,94,20038.158,0,0,0
"b75426956813d6765997b278daf84febab551afad40d8d57a4a449d28d5df505","extremos diarios",58321,0,0,0,0,0,0,1,240.698,0,0,0
"e7eab6ac248358f40410dead03df85088868e039a824bea2a0a733b25bb53a1f","extremos diarios",28007,0,0,0,0,0,0,846,189917.953,0,0,0
"659dc69958f70f7e384a48837c0d99ff974ea2331147110bc2f47ac61920d254","extremos diarios",27312,0,0,0,0,0,0,291,68873.597,0,0,0
"d833d2eafae193322cf8ecb46da00c295d56dfd8298030de1291f0892ce96af3","extremos diarios",15937,0,0,0,0,0,0,571,312993.8662,0,0,0
"8fe3d750b9b122a7ee5a8c0a64296a5e147cb3cef3b67b05742b62d59790482b","extremos diarios",34680,0,0,0,0,0,0,624,229183.027,0,0,0
"0a31f3d332d640c414c2f73a30d1f1f2d55ea7822868e2febd9b973e85fdfd28","extremos diarios",31585,0,0,0,0,0,0,2,421.833,0,0,0
"6738f28567d567c08024c5bf565aac7f44e0d7ce92f8234e5e0fa74ab7a618af","extremos diarios",34752,0,0,0,0,0,0,12,2966.216,0,0,0
"9fc15c7c58b697b7416073e5fdf39d8b6136dbdb5a3f21a7e40f9d976b4a528b","extremos diarios",35112,0,0,0,0,0,0,449,119847.608,0,0,0
"67993bb8f4d2bc8af8f8a6738e5f34264637bf38bbce8d63c3dea80acfe9eee4","extremos diarios",34680,0,0,0,0,0,0,294,64482.25,0,0,0
"19fc2f6b7cf3724c47b3e482b0571f9bc746fd1a69536fdf81088e182da7729b","extremos diarios",49705,0,0,0,0,0,0,46,10500.086,0,0,0
"b9c9da7e7c03c3cc11eabda142189ee88693324182787d81329966fe705baec8","extremos diarios",34008,0,0,0,0,0,0,84,19405.051,0,0,0
"5f8587a3322570fb2f0d4f382be3ebd80b09a654fdb779aa46782644045ec8d3","extremos diarios",35472,0,0,0,0,0,0,991,313796.062,0,0,0
"0959e4338a904365816895151551702ab0ca5fcc8f748a1a22ae72a27753be68","extremos diarios",26400,0,0,0,0,0,0,101,21765.457,0,0,0
"2dd2743597afcb383c0583a6c5bb630130e1773c6b3816a761b7d6430e2ab1fd","extremos diarios",53602,0,0,0,0,0,0,824,313739.285,0,0,0
"b31b0a1e26df4fe1e7a6fba630409130199543a39c494ddb3698ab0da5661a71","extremos diarios",27106,0,0,0,0,0,0,298,67471.7861,0,0,0
"717aa037d89c817153fe8bf40ad33cc3cb3e0c6361763278014bbd78be545154","extremos diarios",18984,0,0,0,0,0,0,69,15569.834,0,0,0
"d13935b0c7291a50df33b6e5546cee92a1db96037b666f12cfc5c246d2ad1535","extremos diarios",53557,0,0,0,0,0,0,1182,643259.0241,0,0,0
"b12b3a506977990407e9a1ee87d36164f0e889cb87a5308cc6000830bf72453c","extremos diarios",26328,0,0,0,0,0,0,425,97900.5721,0,0,0
"ace4f4e3fe325f1cd90266755f8b2878eae66fc719a4d20ec1ce8438fa6ebf81","extremos diarios",34752,0,0,0,0,0,0,108,25450.733,0,0,0
"9bc983876d04557ade4fcfc83938080a75abf14134e19e58f83c7c7445ff1f05","extremos diarios",17376,0,0,0,0,0,0,465,205689.211,0,0,0
"73a73fd86e8a489c414c0d9f6b71facfe0f21c026b294fafd68e89a6a9f5ebcc","extremos diarios",31249,0,0,0,0,0,0,16,3304.623,0,0,0
"aa208f0b65a6788b0e46362b618ce295fccf745329ef884588e330c69c49d5c0","extremos diarios",54109,0,0,0,0,0,0,76,18480.613,0,0,0
"2d4840ec9eb972d0004c07405ebde06261f3f99c1f0c2eda538ecfc9ce9940f8","extremos diarios",35592,0,0,0,0,0,0,120,27010.944,0,0,0
"2f3d599de540705dee9d9fa897656fed7d13b32396dc4142a6acac26fab43bcc","extremos diarios",35688,0,0,0,0,0,0,1,267.966,0,0,0
"a4cc379c8cba005319e44946c03086d27d24b1f7d9299b34c4dc7856737c185b","extremos diarios",34823,0,0,0,0,0,0,148,57539,0,0,0
"6e7e5c1cf778f3bb7a3576fc4f3e8017abd780458a8beb942693c7fc35833d7f","extremos diarios",34728,0,0,0,0,0,0,117,24219.715,0,0,0
"f7866c109f0ee3b87b50de7c462d84164fe2281ffde22875a60cd28aaceeb3dd","extremos diarios",27288,0,0,0,0,0,0,2,437,0,0,0
"e0fbfa3328f0d0c14550971341558ba2ce8471529080ce73c5c5471fb81cdd97","extremos diarios",5521,0,0,0,0,0,0,53,18501.81,0,0,0
"bad9af3852e443cc4314a44f01a9c40e318523ff3712c1a2f61c09b85aa9be12","extremos diarios",34752,0,0,0,0,0,0,510,123340.036,0,0,0
"33c9473693e28f773b1147d7e6bcd9c2ddf5316e1f9c0e61519c425ec7a2d3d8","extremos diarios",31753,0,0,0,0,0,0,10,3553.863,0,0,0
"c5774b2c9c52917ecd4a05487850c9c68febf1c07d03b43cebfbeefe1adc06a0","extremos diarios",34680,0,0,0,0,0,0,2,413.121,0,0,0
"832e33c06d1e2a5387d69ae333aab274c0d7a05f0b26cc9ef885ca3b8cbf0de4","extremos diarios",7367,0,0,0,0,0,0,24,5060.623,0,0,0
"70919b7e39b1f42a327b656e6df8a9b804e4c2857c24aacc90da5aa556dc17f8","extremos diarios",2617,0,0,0,0,0,0,9,1948.375,0,0,0
"5ceb9f102c142a075546e1baea15f07f4d617793501fa9e02c0a261e557336fd","extremos diarios",9936,0,0,0,0,0,0,374,101613,0,0,0
"18e8936fad0a2277d29db9a5f52e2b19fd4f38a6243279778c17747bfeb411b1","extremos diarios",51840,0,0,0,0,0,0,3,764.976,0,0,0
"7a82553b960a884dbb61deec5e5a5817b7627be6481cefff8f9cf115976b0823","extremos diarios",28633,0,0,0,0,0,0,235,53767.298,0,0,0
"ba3730e6c4defc9fdd11208a528457fd90a330d49001251cf1a939dc7e847063","extremos diarios",49400,0,0,0,0,0,0,444,95716.108,0,0,0
"279f255d60ddaad0549a09a635ed7d125c0cd6e9fa563eee1660c7b0334e67c9","extremos diarios",34728,0,0,0,0,0,0,11,2499.503,0,0,0
"55b368cff49e14df933700b2a325635225f8324fac932977efc8cb265a3a0a3b","extremos diarios",24192,0,0,0,0,0,0,141,43558.3013,0,0,0
"c3032c7bbfbbce63934c64aa56f8d73d07daf3ed284d9d9446b1b63867d7ba3f","extremos diarios",33481,0,0,0,0,0,0,33,7895.906,0,0,0
"253f29d0f883d98daa585118358f38854bd5de63030812381c340b56ec6abf63","extremos diarios",26208,0,0,0,0,0,0,3,674.189,0,0,0
"fbdc889f05759353fdf6eb36933507fc113048bb8847edf9f72568715f4fe0cb","extremos diarios",28633,0,0,0,0,0,0,530,139447.083,0,0,0
"84c04c5ff130b1b486dbfe8ffed7a6c236deadd473271872f872d95d4942f529","extremos diarios",34824,0,0,0,0,0,0,10,2360.688,0,0,0
"c6e430a0c7db13334062143b1121ac7060285a64510dee538fcbcea0110c340b","extremos diarios",17126,0,0,0,0,0,0,6,1260.933,0,0,0
"bfb870fd9c3d58c261ba8cb95a5b5f1188421e1215edad9c1748147b3ff4827f","extremos diarios",34752,0,0,0,0,0,0,6,1444.765,0,0,0
"16eb5993c475ea1b5c391aebae085265d1e79c93d591d7b1d1d9ea4147dc5b2c","extremos diarios",7848,0,0,0,0,0,0,20,4103.258,0,0,0
"bb0b485843aa06b16d4ec4564e5b65d76f5e4b00c74ce1ce4ab88967e3a4225e","extremos diarios",2088,0,0,0,0,0,0,1,213.139,0,0,0
"460b58e4b7acc888a0f0c19078d80d9edf202d6346bcb726e53800014e041ff8","extremos diarios",58321,0,0,0,0,0,0,5,1070.917,0,0,0
"465a856b4ab8591bc82827c2a924b6785061c08d92a093da2989a1c5e9e1249b","extremos diarios",47209,0,0,0,0,0,0,15,3175.473,0,0,0
"373d101dfd30f1252d0bd89fd1da4da11fc2b393e6dc399782ae07111f41da6d","extremos diarios",31393,0,0,0,0,0,0,586,191745.443,0,0,0
"7ad376f2dd61eebcad503de74bc9fc2b82bb2db5a684774f441216c97a5dc3d6","extremos diarios",34752,0,0,0,0,0,0,244,55928.573,0,0,0
"04be9bc47e207f294b89212e8b7182a8deb30826698391c4ff5a0a2d1221aef4","extremos diarios",34512,0,0,0,0,0,0,666,265463.328,0,0,0
"d068fff1a44b36d3d013482193fe673ff901b03e4292cd1742ef0be05ccde33e","extremos diarios",58321,0,0,0,0,0,0,91,18616.776,0,0,0
"ffe04f23fc27bc66bc2ec77181420f7c3ece88d5802fb80c0d6bc7660c5b4965","extremos diarios",21023,0,0,0,0,0,0,869,648600.9616,0,0,0
"90c78ed99e46dae0e765848e749eb600d3acd4786dffcc70a0fe5b91934732ac","extremos diarios",24864,0,0,0,0,0,0,1,211.785,0,0,0
"675e6f001d203ad33f9fbf6da9ea169e8753f3dae36bf2526f8de74b7fda17df","extremos diarios",16033,0,0,0,0,0,0,24,5035.315,0,0,0
"57f57206af1fd081bb3680ae02d734cd459ad69f46e07da268560beb016ea972","extremos diarios",5161,0,0,0,0,0,0,1,209,0,0,0
"cfe85422587c9f2a2d85bdfbefb7d59fb738f1ae432d90d164f80e513fa4e788","extremos diarios",28895,0,0,0,0,0,0,3,662.042,0,0,0
"d85620453a2c0deac3209fa70232c43d09f8cf2b2d2faf2c5034586ed0909869","extremos diarios",16176,0,0,0,0,0,0,1,202.779,0,0,0
"2e2b007eb4939d818eb16718f5ff8cabca436bee07b3a16c3c36232c442038f1","extremos diarios",58321,0,0,0,0,0,0,6,1266.277,0,0,0
"94aff66c90871aa8a0c1a986a96cc3c4eaf778f44ccded6cd8884b68b9386bdb","extremos diarios",21695,0,0,0,0,0,0,15,3740.91,0,0,0
"9805a519ea18ea2762eee1a40686e0716d7ba78a987bf9f0fcddf80de6906549","extremos diarios",34752,0,0,0,0,0,0,88,20006.108,0,0,0
"73e43aaceae959908b4f6dbbe74f48c6b1ef8372b2825104b3af6e1c550b1810","extremos diarios",34776,0,0,0,0,0,0,607,174592.6199,0,0,0
"f90a3cba9453cc040cdda0ebfb45e154859d2a3eb20d9a5a87ccf6aed9a53d08","extremos diarios",14760,0,0,0,0,0,0,7,1448.349,0,0,0
"318034c18a1ff8396d4d509d19ff69bb05ecfab2ada382571026994e9c4c10b4","extremos diarios",45696,0,0,0,0,0,0,523,187596.094,0,0,0
"7f7c191abeac4bb5248fd47eeb72c76d086d8c3843ff01699c4416d8a22b8b86","extremos diarios",34680,0,0,0,0,0,0,21,4879.613,0,0,0
"da1ce2ac0cee79e48dc8329de59daa3b63c54a17f053ec34ca70ca767495b493","extremos diarios",21496,0,0,0,0,0,0,11,3033.8,0,0,0
"b6bf2adc97b258ed128d4e6f311f3f81228ba9076feba81deb08ebc9ea0d0f20","extremos diarios",34752,0,0,0,0,0,0,118,25328.691,0,0,0
"c8800f38592750613d70dcfaf7e46e95a82bdee63ccd060b0a7ed8792fa6e409","extremos diarios",58297,0,0,0,0,0,0,263,73752.106,0,0,0
"278391f256f0961d254fcdd622c38b950f3a0a8fe1e8b852d4ebe4b3de5ee22b","extremos diarios",43704,0,0,0,0,0,0,1,210.399,0,0,0
"452a31720ec7766c33546d85d99a2ee6c81c4c855b42e9e8a89f173d91e6290e","extremos diarios",7992,0,0,0,0,0,0,2,421.202,0,0,0
"c3be942120bf7784e47ad79f884ac88ccbf25240c08667cae224e18c11d2f8fb","extremos diarios",28561,0,0,0,0,0,0,577,200897.8609,0,0,0
"bc3292a3222b9aff3b20ac3385d7c5290e46c6624936c86eb36147bc054f08b4","extremos diarios",34752,0,0,0,0,0,0,8,1777.044,0,0,0
"fcd18802933b582955578a9cb67e52f58aab117dbdbfe6fa8f0b8c48f2dac7da","extremos diarios",34752,0,0,0,0,0,0,8,1697.045,0,0,0
"7e0ecf1113f3b922bf61dab82c501b3490a78d988630e8edf7e8a9a0571147e7","extremos diarios",34752,0,0,0,0,0,0,4,971.473,0,0,0
"027c12654c911b35576b75176bc47a34ff3d0b9a8600449f0779f3c1caf9aed9","extremos diarios",31057,0,0,0,0,0,0,283,60612.244,0,0,0
"a64fa1a642d334116d2aff882c6d56e1cce143f659d171c88634e2d2ff28d0c8","extremos diarios",34200,0,0,0,0,0,0,1425,984525.586,0,0,0
"868dcd677b6e59992ad44f591028b360392df395a1ba2dcfebf1ac9ec3ed8959","extremos diarios",34752,0,0,0,0,0,0,2,447.358,0,0,0
"8db9dce760a3a90afc0cb51eae0eb8d0f165eefd80e314eb8e3dda913b5b3ccf","extremos diarios",8952,0,0,0,0,0,0,44,9704.684,0,0,0
"3897fbcafd8cc780b80d8ae3fe5ac91a5b8938115aac61f082ed89ecd74cc718","extremos diarios",2495,0,0,0,0,0,0,55,13994.67,0,0,0
"16158ddb9ce431b06be255eb069a5f997ee9a927fdef619db31cdcff69c26cd8","extremos diarios",32736,0,0,0,0,0,0,569,168289.485,0,0,0
"900e3cf07e234f38c28e647caa7beb21ca7e84045545e23a01a347253708f0d2","extremos diarios",34752,0,0,0,0,0,0,990,294911.183,0,0,0
"ae0e413289b66cd9f1d4e1b3f5054bb0262372205fd673a3ded1d3e262993aa7","extremos diarios",34752,0,0,0,0,0,0,291,78601.712,0,0,0
"f82b5a618df271af976984b80caa97833ef5c65ec66390551e177bcf065c775b","extremos diarios",3169,0,0,0,0,0,0,16,5463.879,0,0,0
"85889d3ece61ed5d61cac6d0f49b8501d64eb4458f57d8c636d2a4c21f43c3f9","extremos diarios",27197,0,0,0,0,0,0,1133,393396.7299,0,0,0
"91c6bd69d8516e9cc8cbc01ae576a957715f948868b839d2e0458ecd8e8247e0","extremos diarios",31249,0,0,0,0,0,0,10,2592.862,0,0,0
"18e9960a7f8b0842bbe89dd962912002a0a3f79d9dbbace97bd0fc9b4d79eadf","extremos diarios",19560,0,0,0,0,0,0,815,507765,0,0,0
"8f723d613b2df8be1fe9743d18d2c94fe481c2c8f09f732275d5d02a0966ace2","extremos diarios",34752,0,0,0,0,0,0,153,39884.14,0,0,0
"2d6c5e1094df8987e70fa54ecb1777500ad5c5a4d53e72d2bb2b1abe880659f3","extremos diarios",34752,0,0,0,0,0,0,392,92265.402,0,0,0
"6f75ffd2ea39dfe2a623e73e9b59d818eff9ea070c473a1f010e30f73ddea998","extremos diarios",32785,0,0,0,0,0,0,3,626.276,0,0,0
"0b23da3de0c923cdf00b41c146482c45fff0f92b767b1242837cc3241d9eef38","extremos diarios",32352,0,0,0,0,0,0,1339,421735.212,0,0,0
"d563c3f2a6fa2e9148c8f62335eb205d6dbf05851dc341f7678735e846a19081","extremos diarios",34752,0,0,0,0,0,0,5,1111.775,0,0,0
"e071ac0732664381e236fb660361d667d467dc7896d42e9e589b6a72a05f642a","extremos diarios",46201,0,0,0,0,0,0,15,4100.478,0,0,0
"aa5788027c034440a041f1d67898fef14e0404e0becc3ad20b2ac242ee7e21aa","extremos diarios",58345,0,0,0,0,0,0,3,1622.403,0,0,0
"65a3602bd9a6efbb1a92882b0d353e8d3aa7665be94393a48abc2d12c1dbdcec","extremos diarios",32761,0,0,0,0,0,0,42,10000.998,0,0,0
"74941630be7efd9ede789279109694c1a60538a47ad4153fa8f314a0c0182362","extremos diarios",34800,0,0,0,0,0,0,341,101033.734,0,0,0
