"user_id","first_ts","last_ts","span_days","total_records","distinct_days","n_nulls","n_zeros","n_negativos","span_days_inclusive","coverage_pct","zero_pct","null_pct"
"08bd78ec5ade3745a8b1650323c62345f153d29a91017de57fd1b0ac9642d42e",2017-06-28,2018-07-24 23:00:00,391,9408,392,0,1980,0,392,100,21.05,0
"27a6d928af3fe46d52082e9742aa56478d47162db832e8d0a545e891c8ce0f28",2018-09-21,2019-12-09,444,10657,445,0,2,0,445,100,0.02,0
"276b965fd298f3538410c1f661425209b78a144818871c761e930b885dc92c4f",2017-05-30,2024-01-24,2430,58321,2431,0,0,0,2431,100,0,0
"3352918593cea02b11de1fe643fadf6c055e031284fe7b0475956f9a2dfd9c05",2017-05-31,2024-01-25,2430,58321,2431,0,6,0,2431,100,0.01,0
"339766809501d7109c4ae72465684f64ebc35fd4797513e679c2f50bd6958997",2017-07-19,2024-01-25,2381,57145,2382,0,56786,0,2382,100,99.37,0
"4897206c0c898a7afbc0b16c356fd3379352ff956b903dd04777f5b997be2ffe",2017-05-31,2022-07-28 23:00:00,1884,45240,1885,0,29,0,1885,100,0.06,0
"483e8faef48d90ef239c8934a6d1913a0d1544a3fcbe8b3448fa25ebfd819969",2018-03-27,2024-01-25,2130,51121,2131,0,15,0,2131,100,0.03,0
"497d947c437214cf93128f098e10e28f319192465893f600963d10a0146f172e",2017-05-31,2024-01-25,2430,58321,2431,0,1,0,2431,100,0,0
"554f539e8d71b07a6810c17f604a7d5ce5e74f883e91df33157d2c2020db9945",2017-11-27 01:00:00,2024-01-25,2250,54000,2251,0,2,0,2251,100,0,0
"61ab7e172c55363a2d74bf1d97ae26f264a08b6d66235c79fa2aa2d2d409900b",2017-08-17,2024-01-25,2352,56449,2353,0,1,0,2353,100,0,0
"61df29ce81de0f3504db658064ff67222bc25f89fad8b7eb2be5215da7292125",2017-05-31,2024-01-25,2430,58321,2431,0,1,0,2431,100,0,0
"6f8b61fc3f8d421dd62dd7b5643468478447665c616f0d0559543aef058b9845",2018-01-18 01:00:00,2023-10-19 23:00:00,2100,50423,2101,0,2,0,2101,100,0,0
"6f248e23120f5d21687ccf942c181c66b27cf470a7df7506dba9fd6db7db80ff",2017-05-31,2024-01-25,2430,58321,2431,0,372,0,2431,100,0.64,0
"700027f7b2df55c68f71dc553baaa16075605f548a36d1956edd630968e1f57e",2017-05-30,2024-01-25,2431,58345,2432,0,33,0,2432,100,0.06,0
"7a92ddaf7a0c2f43f24906da790822759f31bb8763484ca098dbbcabc28193bb",2017-06-09,2020-01-14,949,22777,950,0,272,0,950,100,1.19,0
"7aaf63165ceb6f7c8c1593f6fa5c12ed1d8346ba2f7fd5b99f64624666a2a6de",2017-05-30,2018-09-03 23:00:00,461,11088,462,0,8,0,462,100,0.07,0
"873dd497938250a6ba0e5a5d5a98af0866157881c414b430b500d4dd0f2f3994",2017-10-27,2024-01-25,2281,54745,2282,0,5475,0,2282,100,10,0
"8b6a9367f8e725f74ffc66f546ff0f55f183422c4aaaa446f7b0d87488cc3220",2017-10-10,2024-01-25,2298,55153,2299,0,28,0,2299,100,0.05,0
"8c82259241769ca0c1000c89ede05d57c82cccd1fdbec973b4f1b4a5a4549d1a",2017-05-31,2024-01-25,2430,58321,2431,0,3,0,2431,100,0.01,0
"8c442f2a4e3636fe8d6ab791fe29b09d572fd560144261beb9be3ee6d61fa272",2017-05-31,2024-01-25,2430,58321,2431,0,1703,0,2431,100,2.92,0
"a69b4b80c6f59c4e56f46d57a10283f94d5b9dc3a7bc8feb9d8543384c0bdb1e",2018-11-27 01:00:00,2019-10-23 23:00:00,330,7943,331,0,4,0,331,100,0.05,0
"b341e9bda36ba2c9ac47ee784e092f2a3eefa9dd9300d036e35f0f59d3109c4d",2017-05-31,2024-01-25,2430,58321,2431,0,4,0,2431,100,0.01,0
"b36de1c0cb90ecaefde894ce8b9e6862fb9318c89539e7b3d033c42233d173e9",2017-05-31,2024-01-25,2430,58321,2431,0,0,0,2431,100,0,0
"b373bedb6e1b556ded22842da87a1e2c41757a0c4a960ff1f7de7a2b46d63d95",2017-05-31,2024-01-25,2430,58321,2431,0,9,0,2431,100,0.02,0
"b451016c56a92e5303b87e551594a59c68f380f8111db7ad9a06c64f3d1c38c6",2017-05-31,2024-01-25,2430,58321,2431,0,7492,0,2431,100,12.85,0
"ccbf75f4f3ddcb5ab07c38e0af7f8fbc70a280236ddced8d1295a677f8760d00",2017-05-31,2022-05-17 23:00:00,1812,43512,1813,0,0,0,1813,100,0,0
"cd0afbc320ecf40b11782abbd66ad540a23e542ab3bd367bbf44c688a64a0c32",2017-05-31,2024-01-25,2430,58321,2431,0,8,0,2431,100,0.01,0
"cdb04606cedfd0d62f40e3b4391267a34dade6a66a4caa91abb7f90a60cb73bb",2018-02-20 01:00:00,2024-01-07,2147,51528,2148,0,17,0,2148,100,0.03,0
"cdfb5469dc2d5222eb5f34c6800de85bfeb35f0f49997ba4486cc18f275bb4f6",2017-05-31,2024-01-25,2430,58321,2431,0,4,0,2431,100,0.01,0
"d9cb4758fbac14c0a5c84297478160543ad5624ad5be143a15eab0e0d55171d7",2017-05-31,2024-01-25,2430,58321,2431,0,11,0,2431,100,0.02,0
"daa3273f64428b5f66d515eacdd1d2bcd6dc39548f856d009b3eb14750efea30",2018-04-10,2023-12-05,2065,49561,2066,0,38834,0,2066,100,78.36,0
"e68b2b5f50ea8d024d8c0574b01275755baa37410efb7975e396b98f8769b80b",2017-05-31,2024-01-25,2430,58321,2431,0,3,0,2431,100,0.01,0
"e79a9b516ff45bed570bb985e71be572ed5032ee8598a81fccdf37125eac6cb9",2017-05-31,2024-01-25,2430,58321,2431,0,185,0,2431,100,0.32,0
"e839adae7cfc28d8b44906abf7cfe733ef1e560a014d8d9d932c9db04f722417",2017-05-31,2024-01-25,2430,58321,2431,0,2,0,2431,100,0,0
"ffd2a6ebeea57d44bd87b6035c56f7e3b3cfdc48b4c2ecda4e7dca76fcd8df99",2018-02-05 01:00:00,2024-01-25,2180,52320,2181,0,7,0,2181,100,0.01,0
"08414c09bde350d334f197ddf93542618a3f930696fef3e5c58aef0a0a5e3870",2019-03-11 01:00:00,2024-01-25,1781,42744,1782,0,5,0,1782,100,0.01,0
"18a588b0891d63a2dd793e90f26ffd98090fc394334b1b3a68c4ea8fb3131207",2019-02-14 01:00:00,2021-11-23,1013,24312,1014,0,22,0,1014,100,0.09,0
"192dea045d18530b34b06861f7e2b733ccfede4003e85cad0e50351a8b137839",2018-10-01,2023-02-07 23:00:00,1590,38184,1591,0,21,0,1591,100,0.05,0
"24b26412d826b065d60108de0d39b5eba99a81e61cfec3284d3465a7dbbf0bf0",2017-05-31,2024-01-25,2430,58321,2431,0,1,0,2431,100,0,0
"253f0dacf08fbd3866004cc7ebe60dd686dd3ef429b6fb544f4843ceed23825d",2018-10-24,2024-01-25,1919,46057,1920,0,8,0,1920,100,0.02,0
"2be16b0decded5d2b6bcdeb4cc80df548a7e2e517626ddddc2c93b0696325717",2017-06-06,2024-01-25,2424,58177,2425,0,73,0,2425,100,0.13,0
"2b90aca1993b2852807b02c2ec01a052834e67094b81f4f9dda19611c1e49932",2018-05-31,2021-10-20 23:00:00,1238,29736,1239,0,1,0,1239,100,0,0
"2c9297d6495b55ce033a0229b4b87dae70733707daf350a6904a36ee299a044a",2019-10-25,2024-01-25,1553,37273,1554,0,15,0,1554,100,0.04,0
"352df873c88609bf678bac04ce891ae6dcb2afc1521a36b5a5f82188d7c33bb7",2017-05-31,2024-01-25,2430,58321,2431,0,11,0,2431,100,0.02,0
"3dd285b594e2a2b40754bc3e1a2273cc82a239ae41b11c28f77c689d4fdf16af",2018-08-30,2022-12-02,1555,37321,1556,0,0,0,1556,100,0,0
"3e1de31b9589c09b31cd33ec110643bc0d306057a30ed90002ef6e849cc8fc30",2019-07-22,2024-01-25,1648,39553,1649,0,16,0,1649,100,0.04,0
"3f0ed58117e6c892a595c5727e8d970082cc098732337af2d6153fa820468c66",2018-07-10,2021-11-19,1228,29473,1229,0,7,0,1229,100,0.02,0
"4871938dabda75b4e3b38168550476e6475f8d7e3d02756608ba4c3d9020c81f",2018-11-16 01:00:00,2024-02-01,1903,45672,1904,0,3650,0,1904,100,7.99,0
"52677e7f6c6e376bcfd629a1bb75c940c4f154a99cf7d9f4f7ee38de14c01e0c",2017-08-08,2023-09-28 23:00:00,2242,53832,2243,0,3864,0,2243,100,7.18,0
"529ae5e4fe4f409ecf92336a597108f6978fa612438f53fd3b968bbc16d3737a",2018-01-18 01:00:00,2024-01-25,2198,52752,2199,0,6,0,2199,100,0.01,0
"6837b07ec033cac3c2d05fd2d28388e2ba387d1cc7e809e119e1af60eea2d48b",2017-05-31,2024-01-25,2430,58321,2431,0,1,0,2431,100,0,0
"70ece299144f4aa5c315a005f2f6fb9bd2f93511466f589c5601def6de850a84",2017-12-18 01:00:00,2024-02-01,2236,53664,2237,0,343,0,2237,100,0.64,0
"707ec9c7ce54e5e3960fe3903f6c2f6d913013204db8e1e55b3d8ebcfd2f8ffa",2017-05-30,2024-01-24,2430,58321,2431,0,21,0,2431,100,0.04,0
"79dfd819a5ed81ed8c744a320a3ff8e18c8d48cc4e5d2ce3c4ee63ca9a80c34d",2019-08-28,2024-01-25,1611,38665,1612,0,0,0,1612,100,0,0
"81c7a3163b62523b06957363533646ab5d9daf3bb6add28c088a1c2115b8a464",2017-09-27,2024-01-25,2311,55465,2312,0,12368,0,2312,100,22.3,0
"824b9736fd7030643ddfff4e821792f8200ff6dc1178d3bc7296a6d39cf2357c",2017-05-31,2022-03-01,1735,41641,1736,0,22,0,1736,100,0.05,0
"93deb8590a0760eaf984d96ffdf1b0d526fff3993a6dc9cc0faf167d1602390d",2017-08-08,2024-01-31,2367,56809,2368,0,1705,0,2368,100,3,0
"9315ab50f09a932e4d91504a2ac9a7e39fd6fbf8c085b4e2b674822a478c171b",2017-05-30,2021-05-14 23:00:00,1445,34704,1446,0,24,0,1446,100,0.07,0
"9aaacdefe989e68b04e19b3681c33fa463cff080a6980974789e63bf29a7296b",2017-05-31,2024-01-25,2430,58321,2431,0,18,0,2431,100,0.03,0
"acad2fa2ecd16bf69533ff89c984cd0e7783af4175d998ff832a622f7bc4bf88",2017-05-31,2022-08-17 23:00:00,1904,45720,1905,0,1,0,1905,100,0,0
"ad65f99189a94ec5238fa449fbf2bf02059e6dc8c09b6bcf901eefd3cef5b18b",2019-07-12,2024-01-24,1657,39769,1658,0,116,0,1658,100,0.29,0
"ada146c3e32e368f94657e4dba4d94e7a028dc356de6a40b87a3f20923d3807d",2018-01-22 01:00:00,2024-01-25,2194,52656,2195,0,165,0,2195,100,0.31,0
"ac7c8fcbe1471686f335da56d9b9b34ee0cde5142392d931c3f1ce347c2f645a",2018-03-19 01:00:00,2024-01-25,2138,51312,2139,0,6,0,2139,100,0.01,0
"b6689a8783a02d15e7c9a10c44595d1ed25ad9cdb33365a927f693d9a9b1c74a",2017-05-29,2024-01-25,2432,58369,2433,0,104,0,2433,100,0.18,0
"bd581f5161d9b3445e7d92b68a6b5b6d5fe91617bf60f6da431aff711098b87e",2017-05-30,2021-11-18,1633,39193,1634,0,72,0,1634,100,0.18,0
"c5ee25c91d9788072c215e88c0bd27b4f6b94c0a9111c1ed1dad12662daf6f40",2018-05-23,2022-03-01,1378,33073,1379,0,491,0,1379,100,1.48,0
"cfeb6ad794fd70db1d50c653879135a47f38e7a5189ea79b0637f72c6917df89",2018-02-26 01:00:00,2024-01-25,2159,51816,2160,0,58,0,2160,100,0.11,0
"d022633904d1bac5428b91141495decbaed38d692c9a2e2cfacaf05b0b007fee",2019-07-04,2024-01-25,1666,39985,1667,0,1,0,1667,100,0,0
"d0bbe5c92ba1f17f9108a8a96bba6e60d015778ce9478e88dc4413513544d6f5",2017-05-31,2024-01-25,2430,58321,2431,0,112,0,2431,100,0.19,0
"d16a54817695b75726eba0634636707d78b062a01e2de3146724ae95bdb598ac",2018-06-05,2024-01-25,2060,49441,2061,0,0,0,2061,100,0,0
"e2123511b6e6268644a1f358d9f0a22df9fd4819b933ff288e6759ed7ba919fd",2018-10-30 01:00:00,2024-01-25,1913,45912,1914,0,89,0,1914,100,0.19,0
"e24b82756374d2d9687e48a7a3b32acceb64c4d0cf8599757db51893981b40f6",2018-04-03,2021-05-14 23:00:00,1137,27312,1138,0,26985,0,1138,100,98.8,0
"ea35764b504065968c0f8eb4bfd27934c6877354cfb511639dd47060318ca4b5",2017-12-29 01:00:00,2024-01-24,2217,53208,2218,0,0,0,2218,100,0,0
"fc6af04af6735ee5fbe9dcf593fb0c60b9bc65a3e4001355fed35fc1420a51a5",2019-05-30,2024-01-24,1700,40801,1701,0,8,0,1701,100,0.02,0
"fc545ace7daccd3366aa92dcdd505326093b08b5e5a8b4db33a14ad56d67f03b",2017-12-19 01:00:00,2020-06-30 23:00:00,924,22199,925,0,383,0,925,100,1.73,0
"fc6bbbec107f1b2e642bf8a20b04b683fcf6c8bff8ed1ee65189343fbbca0fdb",2018-06-08,2020-08-05 23:00:00,789,18960,790,0,1461,0,790,100,7.71,0
"fdcae0650fb93eb16ad84cd2858ecbd6a246e1583323862db1fc9d92efecf4b3",2017-05-31,2024-01-25,2430,58321,2431,0,0,0,2431,100,0,0
"0572572099686565e485ef6ba78e589ce0de574ac35e6823aec57ef52c5e6f03",2017-05-31,2023-06-08 23:00:00,2199,52800,2200,0,3010,0,2200,100,5.7,0
"05856fa1420ab661eacf4d846dd1c5c9b404d12ec492495d9577da5b3cff1cbe",2017-06-02,2020-06-04 23:00:00,1098,26376,1099,0,34,0,1099,100,0.13,0
"05eedcd7a70c2a3301bf585bc0f80a2f811003c34ed5b5c4d943bce0c913cdbf",2017-05-31,2022-01-08,1683,40393,1684,0,0,0,1684,100,0,0
"061a6582c40af0a077daf500fe983f5da6b9f6d32ae4443336d2c0b2325da141",2020-05-18,2024-01-25,1347,32329,1348,0,2,0,1348,100,0.01,0
"0e5bb2d0b52b8fcf22379c73f01d14e17ec805d277dea5fcd741d6c299764a7c",2020-12-18 01:00:00,2024-01-25,1133,27192,1134,0,1,0,1134,100,0,0
"0f45c7bcdc4f778ab2a0cfad3d6fe0745e3b7f95ce1e356f0465148389d0165f",2019-06-07,2024-01-24,1692,40609,1693,0,2,0,1693,100,0,0
"1338d0e003a488a4bfbd4c6a266b63b6331e095960a878cee1f6e36526ed6cf9",2017-05-31,2021-12-04,1648,39553,1649,0,217,0,1649,100,0.55,0
"1441a3f4de53f6feb6ec21e885e6ac93aa5e6aa8c78901361bd8164c1666d70d",2017-07-11,2024-01-25,2389,57337,2390,0,35,0,2390,100,0.06,0
"1456e9b8fac6bb57c44776da956a7fa6be4cff6779587c73ec461a985ec18d0c",2020-11-09 01:00:00,2024-01-25,1172,28128,1173,0,45,0,1173,100,0.16,0
"1b49751fbd13eb15dc869526229486e397c878cb456f856519293c9ef53757aa",2018-08-31,2020-12-12,834,20017,835,0,1983,0,835,100,9.91,0
"1b3a1b1879c91f7e4b245520e409ebc11cdf49475090826633c6d6b979f1e378",2017-05-31,2024-01-25,2430,58321,2431,0,1904,0,2431,100,3.26,0
"1bd5a57936381176eda1a590155a433d0f3e0a599055cf7b0189aeed4826926d",2019-05-06,2024-01-25,1725,41401,1726,0,2969,0,1726,100,7.17,0
"1baf4d5ec3d12d767268f336c7ecdaaddc9a34a0c378f8cc261a117229e7de90",2020-07-29,2023-06-08 23:00:00,1044,25080,1045,0,12,0,1045,100,0.05,0
"2c5523c99aaed79c17612de7af647539ee7f07beb78c03ae0fce44b45fe10765",2020-07-01,2021-01-23,206,4945,207,0,2015,0,207,100,40.75,0
"2c63bc32c471e7b3cb1ff7bba91cfedcfc712d002fb1fbd97288d09f6d40ed12",2017-06-30,2024-01-25,2400,57601,2401,0,9,0,2401,100,0.02,0
"2cc5ee100bbfb0f9a275b6b877571cf8c66c1562c7e9c3fd7e9d13ee82c4c58b",2019-01-09 01:00:00,2024-01-25,1842,44208,1843,0,1561,0,1843,100,3.53,0
"3453dd189be407b08a49ddf16a5bdc0b7741a8ed9f5771ba2967f243a448a2ac",2019-05-09,2024-01-25,1722,41329,1723,0,2004,0,1723,100,4.85,0
"33a34068537ca27759d958fe07a6aaa43c87f4563672826bdfbc6a5dbf0bdbbb",2017-08-31,2024-01-25,2338,56113,2339,0,1087,0,2339,100,1.94,0
"3d50e073a533b08580a386298b4ac630ca7752d71c3749075a429f8cf92f6159",2020-01-02 01:00:00,2024-01-25,1484,35616,1485,0,15,0,1485,100,0.04,0
"3dd3dc1adbba241d2811c7a8618b57776a7282facac39d97337490c83cf8a9d7",2020-06-23,2022-10-14 23:00:00,843,20256,844,0,292,0,844,100,1.44,0
"46c084a8fad3858e095d0c095473dc69d69702fc42d0940b086f779ecece8d0c",2020-11-03 01:00:00,2024-01-23,1176,28224,1177,0,0,0,1177,100,0,0
"483054349c0afc525d9d0ffed0b51923b4125285cd996406a20b39fc4798a092",2019-03-07 01:00:00,2021-11-22 21:00:00,991,23805,992,0,2,0,992,100,0.01,0
"47f61e3880f408e2efad9683447a58103e4c6ed5a8dfe9c3b96f009cafc20591",2017-09-29,2024-01-25,2309,55417,2310,0,18490,0,2310,100,33.37,0
"480cb29285db8bfb889e9f2b983425bc5eefdd7105ee78ec6c38049b5f1e2e4b",2019-03-05 01:00:00,2024-01-25,1787,42888,1788,0,1229,0,1788,100,2.87,0
"508e8d32a45ef578a7218ad981f71f31cfe9832582957615cf1e49c4cc34981f",2020-02-18 01:00:00,2021-11-23,644,15456,645,0,4631,0,645,100,29.96,0
"50da64c7686a499cab8342c724e57bed8ff2694a4b75cc3f712fdffbec337b43",2017-05-31,2024-01-25,2430,58321,2431,0,98,0,2431,100,0.17,0
"56db587afc3afdce0ab500d6a2724fdfff55390d7ea9ade5856206880ae1ea4f",2020-06-25,2024-01-25,1309,31417,1310,0,225,0,1310,100,0.72,0
"5f2085386dabd355f10e62f88d3175c84f0984625fe06a4de32a264018e64136",2018-05-03,2024-01-24,2092,50209,2093,0,2,0,2093,100,0,0
"5f6476e6eca775f80bd9aea405f031a3f3371df7ba8ea40ab89296fcb232d9da",2019-12-13 01:00:00,2024-01-29,1508,36192,1509,0,0,0,1509,100,0,0
"67993bb8f4d2bc8af8f8a6738e5f34264637bf38bbce8d63c3dea80acfe9eee4",2020-02-10 01:00:00,2024-01-25,1445,34680,1446,0,0,0,1446,100,0,0
"67ecdcd00ceb0b1f7755076b70837526db72fffc828b05263a3b9e1284be634d",2020-11-01 01:00:00,2024-01-25,1180,28320,1181,0,21,0,1181,100,0.07,0
"6f9deb89d9040c00d7e07a144fa8601424d57d274d219e2bd84fae347fd43e9d",2019-10-17,2024-02-01,1568,37633,1569,0,1,0,1569,100,0,0
"70dc58ede0666372f600eb36921fade15b2bec8ccd366f624a82597e8b98ea07",2017-08-17,2024-01-25,2352,56449,2353,0,5,0,2353,100,0.01,0
"6f928e2dac7eecf4406441bbd06d954290623f4c34d421c13bb05431a1a97acc",2020-02-07 01:00:00,2024-01-25,1448,34752,1449,0,1,0,1449,100,0,0
"7899b9ab0d63d347b66e49bf0a401f0e03e3ccae492adc3ff92e9f3c12a85b5a",2019-03-07 01:00:00,2024-01-25,1785,42840,1786,0,4,0,1786,100,0.01,0
"79059708118a32608c10fea46b6ad10295fba98705ad1344a8949ef5f6e12125",2017-05-31,2023-01-11,2051,49225,2052,0,10,0,2052,100,0.02,0
"7949a7ba8a01f81923808a79e391f0673cdefb88e4a1de29aa416d1dd89d47d7",2019-02-01 01:00:00,2024-01-25,1819,43656,1820,0,0,0,1820,100,0,0
"794fe7493a25a9087cf8c8ead783c4f251a5535765816b98ea17b204ac9cf955",2020-08-28,2022-05-02 23:00:00,612,14712,613,0,0,0,613,100,0,0
"80c3b3bcb8cf4913e4145b8557c3e2b80440ba02b7466416281dcd55db1ddb59",2017-05-31,2024-01-25,2430,58321,2431,0,6,0,2431,100,0.01,0
"811bf1db4c346b0cff14f5287dec9fd2981bbd9c8efbb9bcf675bbb52644f144",2017-05-31,2024-01-25,2430,58321,2431,0,4,0,2431,100,0.01,0
"80ff35e216b3a1ba963bc9ce41fd8edf0d04552f2a54ec85a309e1c5e2f4f07b",2019-02-25 01:00:00,2024-01-24 03:00:00,1794,43059,1795,0,283,0,1795,100,0.66,0
"896137032f9e7510fa28cd1ab872464e95eafd6aa908d8f5697201c8b8b55883",2017-05-31,2024-01-25,2430,58321,2431,0,16,0,2431,100,0.03,0
"89dd1d7962d528478ac322414751e1bf6f307606ad9d2c5e93c3e977d88380b3",2019-06-14,2024-01-25,1686,40465,1687,0,0,0,1687,100,0,0
"8a000a3c8bf29d6d7ee8df9fbe6cf7d426aa7517867549a12bcc74e57238f482",2017-06-14,2024-01-25,2416,57985,2417,0,29,0,2417,100,0.05,0
"98bd6a435e9c6e50832f8f63f0963f594cd9075d3245e9740d1b00fb98879ef4",2018-07-05,2024-01-25,2030,48721,2031,0,373,0,2031,100,0.77,0
"9899fcbef6670130c1f0a52447549726daed9b274661cb1d8bf43da3082c3816",2017-07-12,2022-10-25 23:00:00,1931,46368,1932,0,0,0,1932,100,0,0
"9e6eb559c6af20eb07907c80638c99042f475e6c7d4b1096de429c18af230944",2017-05-31,2024-01-25,2430,58321,2431,0,1,0,2431,100,0,0
"9f37aa35485cdb072e8dc4e7c95ef44a1a7258385f0366804c41db0ae6224d64",2019-05-17,2024-01-25,1714,41137,1715,0,0,0,1715,100,0,0
"a0a8b7fc2476736d266c139c49d4343b9ec4906a8b9d21b7123d4e3ea2cea26d",2020-02-28 01:00:00,2021-06-05 23:00:00,463,11135,464,0,1092,0,464,100,9.81,0
"ae082bb9ea1b554951bd3b45b4f8c091314ba937ae791f59a1daca77942ef967",2018-01-26 01:00:00,2024-01-25,2190,52560,2191,0,11192,0,2191,100,21.29,0
"ae5ee5d3787b715b8dc068e66b2b124fe777f1cb4c3ac9aa7ca2e2ce46481164",2017-05-31,2024-01-25,2430,58321,2431,0,6,0,2431,100,0.01,0
"aeb1fd947174cee654a3a7f029561a2476111f414e2685ed920f0633bcb2c504",2017-05-31,2024-01-25,2430,58321,2431,0,3042,0,2431,100,5.22,0
"afd22fc2354e80be3439d26e5e662fa8f5fbeca9d8273679e5b99ddf047f7d13",2017-05-31,2024-01-25,2430,58321,2431,0,0,0,2431,100,0,0
"b6d5558973ebf33bc44cab4da9cd164576c2ae325bb03517fe1ca0a888118c91",2019-03-28 01:00:00,2024-01-25,1764,42336,1765,0,2056,0,1765,100,4.86,0
"b6b5b90023b7739b428613c0cf6fbe25a39efc17ad3affe1328678b7777b0418",2020-06-12,2023-06-13 23:00:00,1096,26328,1097,0,1,0,1097,100,0,0
"b72005c8b1a8e91a3548d82cf4fec438524aaf2fadcd6552772233d043612ba9",2020-10-02,2024-01-25,1210,29041,1211,0,1,0,1211,100,0,0
"b7084c51071ae19809000107b4aaf949b79b629ffbd29ef5cd0a5dc863e40b7a",2019-02-21 01:00:00,2024-01-25,1799,43176,1800,0,90,0,1800,100,0.21,0
"bd1de18aacd09955c80137a2196434d817df23bdde901d7210121d0fd643293a",2017-05-31,2024-01-25,2430,58321,2431,0,0,0,2431,100,0,0
"bdabb2fc38acd6f76964d10f3e54f9d2873810fe47d05a97691d913a226355f8",2020-07-13,2022-07-14 23:00:00,731,17568,732,0,0,0,732,100,0,0
"be7106e15067c4deb7210532555d6bbc07dda4bd56df0d5d5482219e83f84f53",2018-01-18 01:00:00,2024-01-25,2198,52752,2199,0,0,0,2199,100,0,0
"c5d84545d2a682954a325cf7dd5753a0126ffadd8523ada9ffdcb54f1f5103b5",2017-05-31,2020-05-25 23:00:00,1090,26184,1091,0,1,0,1091,100,0,0
"c5388baa837965bff810ab2da1a71650318da719751f220511b050d5b4014ec9",2017-10-27,2024-01-25,2281,54745,2282,0,23,0,2282,100,0.04,0
"c600f7dce304b20183fb52a3704335a8d57885c12ab676154a49ec0aaeb29b64",2017-05-31,2024-01-25,2430,58321,2431,0,2771,0,2431,100,4.75,0
"d5223b1410c09099ed870b006da19d6d80a248f05469cdb9515163cc1d326c90",2020-09-14,2024-01-25,1228,29473,1229,0,2,0,1229,100,0.01,0
"d54b96fee1050a921b9c68f9ecaa35c46783efe22c5266c494763789ad15ef57",2018-03-06 01:00:00,2024-01-25,2151,51624,2152,0,8,0,2152,100,0.02,0
"dec002d5f6e6e8bb95eb57a5d19bb8a138558f608bedfab52821573bcff304dd",2020-02-10 01:00:00,2024-01-25,1445,34680,1446,0,19,0,1446,100,0.05,0
"e0b6b51d4e9dfef7cf1b36e27e12f1b70c3eedf3f3dd694fccb9f89447520cd4",2020-10-23,2023-11-28,1131,27145,1132,0,10508,0,1132,100,38.71,0
"df10a9d7c6effd413086ee7d4a6b37657721ce110cdb4a95b92ceb870afb96d4",2017-05-31,2024-01-25,2430,58321,2431,0,2879,0,2431,100,4.94,0
"e74313c10e1d3deefbd4bee9cabefa003f85e2b8f1e7accf44a7e2b9d29a8957",2019-10-09,2024-01-25,1569,37657,1570,0,446,0,1570,100,1.18,0
"e7f6836641c436b9a416b9f90e28c479412dfce679e486251916b71d041c90dd",2017-09-28,2022-08-25 23:00:00,1792,43032,1793,0,172,0,1793,100,0.4,0
"edca022c94f51aa6538e282260b30886cd84ce8759afa9d96f69ad3ab271e695",2020-10-10,2024-01-25,1202,28849,1203,0,5,0,1203,100,0.02,0
"f411ab7981bb03160fab976743ce0f4039005d3d9279c2383c9860e13979cf8e",2019-12-24 01:00:00,2022-11-20,1062,25488,1063,0,14,0,1063,100,0.05,0
"f4e5bccf221efecd3b98bf5fcba80d408a18f273f44beb0575e40e2aeee06368",2020-02-04 01:00:00,2024-01-25,1451,34824,1452,0,2606,0,1452,100,7.48,0
"04473d6ec8c6f72a54383a30b4091d78b7d02a181829a3d6c669853eeb083027",2017-05-31,2024-01-25,2430,58321,2431,0,28,0,2431,100,0.05,0
"0b07e990a3c8346cd7676c27bbbec498dd544f14ca605b1175cf66bc39a56623",2018-07-17,2022-12-09,1606,38545,1607,0,2314,0,1607,100,6,0
"0a8231d84ef28a3f323f715241a35d6ba1aa815ebce4991b487de3075079bf4a",2021-01-05 01:00:00,2024-01-25,1115,26760,1116,0,0,0,1116,100,0,0
"0a31f3d332d640c414c2f73a30d1f1f2d55ea7822868e2febd9b973e85fdfd28",2020-06-18,2024-01-25,1316,31585,1317,0,0,0,1317,100,0,0
"0a4f9e005fc909ed1018c05e86c353dcda803e526030cac97c0a0ced8a4bf3c9",2021-02-03 01:00:00,2022-03-05,395,9480,396,0,2,0,396,100,0.02,0
"1f1463d210fec54e9dc131b657dcaefbd1eaacf78213ec05a59c78323240f42e",2019-07-01,2024-01-23 01:00:00,1667,40010,1668,0,349,0,1668,100,0.87,0
"1fea44f824b99ff82643e7b1b47520836dc94c7c4700a5be2ab8513daec6c3a4",2018-04-17,2024-01-25,2109,50617,2110,0,0,0,2110,100,0,0
"253be4f4c8e9507436d7aa2ae73218d6166c95e97d20cae51e51a23789be7905",2020-12-18 01:00:00,2024-01-30,1138,27312,1139,0,2868,0,1139,100,10.5,0
"2548beed102d48ef8bff08f99adde5b24da6dbffb0e450e39437adcc16f06ee1",2019-10-18,2024-01-24,1559,37417,1560,0,7,0,1560,100,0.02,0
"25a1f578a2d384ff416ab87e43134659b31d7d6e7141310cb52f2292419b16a2",2021-07-09,2024-01-25,930,22321,931,0,0,0,931,100,0,0
"26003500eb5ceccb78510028437b62578042ea25e4485f7988430666204ba74a",2021-01-14 01:00:00,2024-01-31,1112,26688,1113,0,0,0,1113,100,0,0
"2b5dd24bde90bc46be0f67c7c526264cf3e8026808dca4f747b55082c337840b",2017-10-05,2024-01-25,2303,55273,2304,0,55259,0,2304,100,99.97,0
