"date","kWh_total","n_users","hdd_mean","cdd_mean","tmed_mean","any_holiday","coverage_ref_n_users","coverage_pct","coverage_ok","terminal_invalid","retained_for_forecast","coverage_rule"
2020-11-25,125238.254515953,14251,4.41060978176972,0,10.5893902182304,0,14185,100.46528022559,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-11-26,121721.396513936,14260,1.32893408134643,0,14.0770266479662,0,14190,100.493305144468,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-11-27,118234.423027946,14263,2.38945523382177,0,12.6105447661782,0,14198,100.45781095929,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-11-28,117376.242511814,14269,3.60238278786184,0,11.3976172121383,0,14199,100.492992464258,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-11-29,117531.496534582,14273,2.890261332586,0,12.109738667414,0,14202,100.499929587382,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-11-30,127774.45402267,14284,6.35103612433495,0,8.64896387566505,0,14202,100.577383467117,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-01,130377.141013284,14301,6.23560590168518,0,8.76439409831482,0,14202,100.697084917617,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-02,134600.914524016,14329,7.89403307976825,0,7.10596692023174,0,14206,100.865831338871,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-03,132816.51352496,14333,6.78593455661753,0,8.2140654433825,1,14216,100.82301631964,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-04,134378.996518084,14344,9.39899609592861,0,5.60100390407143,0,14221,100.864918078897,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-05,142279.299033626,14350,10.8862578397214,0,4.11374216027877,0,14228,100.857464155187,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-06,142555.558510301,14354,9.69443360735687,0,5.30556639264319,0,14230,100.87139845397,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-07,143595.552535206,14354,7.42736519437083,0,7.57263480562917,0,14230,100.87139845397,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-08,142327.912525497,14358,8.30059200445746,0,6.69940799554254,1,14232,100.885328836425,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-09,146405.780525864,14360,8.52823119777154,0,6.47176880222844,0,14242,100.828535318073,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-10,142840.915034302,14360,5.03310584958217,0,9.9668941504178,0,14251,100.764858606414,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-11,135607.586528497,14370,2.47491997216424,0,12.5250800278358,0,14260,100.771388499299,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-12,132843.702020214,14376,5.67376182526433,0,9.32623817473558,0,14263,100.792259692912,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-13,126104.308513161,14377,3.25845447589899,0,11.741545524101,0,14269,100.756885556101,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-14,129567.903521074,14377,2.25110245531055,0,12.8068233984836,0,14273,100.728648497162,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-15,128595.178543324,14391,4.20378708915293,0,10.796212910847,0,14284,100.749089890787,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-16,130377.646029902,14397,3.56510384107796,0,11.4348961589219,0,14301,100.67128172855,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-17,128437.018000887,14406,5.13590170762187,0,9.86409829237822,0,14329,100.537371763556,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-18,128347.676036377,14414,5.1815457194394,0,9.81845428056057,0,14333,100.565129421614,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-19,126500.409035056,14423,4.53532552173609,0,10.4646744782639,0,14344,100.550752928054,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-20,125230.810029176,14425,5.37856499133449,0,9.6214350086654,0,14350,100.522648083624,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-21,129609.247525406,14425,2.8496083188908,0,12.4398890814557,0,14354,100.494635641633,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-22,125067.185021594,14441,1.60119105325117,0,14.5443944325183,0,14354,100.60610282848,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-23,128262.691538765,14450,3.02033217993081,0,11.9796678200692,0,14358,100.640757765706,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-24,130372.620545882,14461,6.54685014867579,0,8.45314985132419,0,14360,100.703342618384,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-25,122913.642532353,14468,9.4848838816699,0,5.51511611833015,1,14360,100.75208913649,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-26,128825.113506035,14469,9.77167046789683,0,5.22832953210315,0,14370,100.688935281837,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-27,133420.325996392,14470,8.60004146510027,0,6.39995853489971,0,14376,100.65386755704,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-28,145022.933012487,14470,8.38882515549411,0,6.61117484450589,0,14377,100.646866522919,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-29,146411.690067457,14477,9.60811632244257,0,5.39188367755745,0,14377,100.695555400988,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-30,148453.882495553,14490,9.67724637681162,0,5.32275362318843,0,14391,100.687929956223,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2020-12-31,145270.92753348,14507,8.49971048459367,0,6.50028951540633,0,14397,100.764048065569,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-01,134028.938533479,14513,10.2978295321435,0,4.70217046785641,1,14406,100.742746078023,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-02,141732.295045347,14516,12.1482433177183,0,2.85175668228161,0,14414,100.707645344804,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-03,146180.008490696,14516,11.5589831909617,0,3.4410168090383,0,14423,100.644803438952,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-04,157129.422004529,14516,12.262338109672,0,2.73766189032791,0,14425,100.630849220104,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-05,155768.166536937,14521,12.4938158529029,0,2.50618414709733,0,14425,100.665511265165,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-06,145383.508537021,14530,12.3561734342741,0,2.64382656572612,1,14441,100.616300810193,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-07,160447.387005222,14531,14.0862363223453,0,0.913763677654671,0,14450,100.560553633218,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-08,159903.094005525,14541,13.9486692799671,0,1.051330720033,0,14461,100.553212087684,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-09,160445.81549798,14554,13.9148550226741,0,1.08514497732583,0,14468,100.594415261266,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-10,160204.809492313,14556,13.0827493816984,0,1.91725061830173,0,14469,100.601285506946,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-11,163650.947511376,14556,11.7589310250069,0,3.24106897499314,0,14470,100.594333102972,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-12,164200.722017855,14571,10.4469425571339,0,4.55305744286595,0,14470,100.69799585349,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-13,158346.064505382,14591,8.3601329586731,0,6.6398670413269,0,14477,100.787455964634,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-14,154113.605010133,14600,7.9308219178082,0,7.06917808219179,0,14490,100.759144237405,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-15,145974.728575282,14610,6.97303216974669,0,8.02696783025333,0,14507,100.710002067967,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-16,135784.171032909,14627,7.69219252068096,0,7.30780747931904,0,14513,100.785502652794,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-17,144178.117539983,14630,8.49473684210532,0,6.50526315789468,0,14516,100.785340314136,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-18,144993.551507505,14634,7.67753860871944,0,7.32246139128056,0,14516,100.812896114632,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-19,141970.763522128,14653,6.55931208626214,0,8.44068791373791,0,14516,100.943786166988,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-20,148734.583021131,14661,3.78409385444379,0,11.2159061455563,0,14521,100.964120928311,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-21,137195.514005528,14686,2.19396023423668,0,13.2958055290753,0,14530,101.07364074329,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-22,135407.492028137,14700,5.16955102040817,0,9.83044897959192,0,14531,101.16303076182,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-23,134827.942024468,14703,6.33425831462967,0,8.66574168537031,0,14541,101.114091190427,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-24,134807.077044735,14703,5.96077671223559,0,9.03922328776441,0,14554,101.023773533049,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-25,142627.781518579,14703,7.06173570019722,0,7.93826429980277,0,14556,101.0098928277,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-26,140872.275516675,14736,6.61953718783932,0,8.38046281216068,0,14556,101.23660346249,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-27,136994.709520294,14748,1.99372118253324,0,13.0062788174667,0,14571,101.214741610047,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-28,127045.163515993,14760,1.62966802168021,0,13.3703319783199,0,14591,101.158248235213,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-29,124330.186497301,14778,0.990918933549874,0,14.0667478684531,0,14600,101.219178082192,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-30,126963.312524113,14788,2.05534893156614,0,13.0023194482012,0,14610,101.218343600274,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-01-31,130105.149544073,14791,3.85108511932931,0,11.1489148806706,0,14627,101.121214192931,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-01,130316.933502483,14790,2.40504394861392,0,12.594956051386,0,14630,101.093643198906,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-02,125765.254041973,14810,1.2051384199865,0,14.3146725185685,0,14634,101.202678693454,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-03,122923.973054169,14828,1.19718775289992,0,14.3221270569193,0,14653,101.194294683683,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-04,124318.06654016,14843,2.74740955332479,0,12.2525904466752,0,14661,101.241388718368,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-05,124692.553525467,14862,4.39640021531421,0,10.6035997846857,0,14686,101.198420264197,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-06,131223.902492973,14868,6.80707559860103,0,8.19292440139896,0,14700,101.142857142857,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-07,130521.57302342,14869,6.51550205124756,0,8.48449794875245,0,14703,101.129021288172,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-08,133811.956023606,14869,4.71129194969396,0,10.2887080503059,0,14703,101.129021288172,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-09,135535.564027323,14885,4.78937185085658,0,10.2106281491434,0,14703,101.237842617153,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-10,136249.086012573,14892,6.33439430566746,0,8.66560569433255,0,14736,101.058631921824,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-11,131077.430527222,14904,3.85897745571663,0,11.1410225442835,0,14748,101.057770545159,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-12,131493.991538091,14909,3.07596753638738,0,11.9240324636125,0,14760,101.009485094851,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-13,124827.458518415,14927,4.95030481677495,0,10.0496951832251,0,14778,101.008255514955,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-14,122568.860512232,14927,3.93531185100823,0,11.0646881489918,0,14788,100.939951311874,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-15,127582.740517612,14931,2.59842609336278,0,12.57485098118,0,14790,100.953346855984,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-16,127675.690016316,14941,2.62669165383843,0,12.3733083461616,0,14791,101.01413021432,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-17,125152.270014471,14954,2.37621372208105,0,12.623786277919,0,14810,100.972316002701,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-18,122542.933030208,14959,2.46063239521357,0,12.5393676047863,0,14828,100.883463717292,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-19,116556.937530299,14972,0.75757413839167,0,14.3235239113011,0,14843,100.869096543825,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-20,111325.233510675,14981,0.256938789132902,0,17.6363994392897,0,14862,100.800699771229,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-21,117119.3140135,14982,2.66180750233611,0,12.3381924976638,0,14868,100.766747376917,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-22,127798.395512769,14984,6.93250133475706,0,8.06749866524294,0,14869,100.773421211917,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-23,122445.023045154,14993,3.44879610484894,0,11.5512038951511,0,14869,100.833949828502,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-24,117531.933513348,14999,0.909367291152747,0,15.5704646976464,0,14885,100.765871682902,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-25,117186.656018902,15004,2.50365235937081,0,12.4963476406291,0,14892,100.75208165458,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-26,117629.114529935,15012,3.94546362909669,0,11.0545363709032,0,14904,100.724637681159,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-27,117248.770051091,15029,5.56537361101862,0,9.43462638898136,0,14909,100.804882956603,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-02-28,123391.613536456,15033,6.79401317102374,0,8.20598682897628,0,14927,100.710122596637,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-01,125168.276996035,15033,2.91959688684891,0,12.080403113151,0,14927,100.710122596637,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-02,120716.864527082,15063,1.67670450773417,0,13.7552811524929,0,14931,100.884066706852,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-03,118217.760021131,15081,2.14736423314104,0,12.9102048935747,0,14941,100.937018941169,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-04,116754.221049175,15100,2.99101986754963,0,12.0089801324502,0,14954,100.976327404039,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-05,120184.068528035,15106,5.46976698000798,0,9.53023301999194,0,14959,100.982686008423,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-06,122391.645522261,15113,6.16265466816641,0,8.8373453318336,0,14972,100.94175794817,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-07,128333.540015804,15114,7.41075823739578,0,7.58924176260423,0,14981,100.887791202189,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-08,130798.069039822,15119,6.53883854752298,0,8.46116145247702,0,14982,100.914430650113,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-09,135842.9855163,15126,8.55277006478909,0,6.44722993521092,0,14984,100.947677522691,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-10,130335.506536163,15128,6.58203331570604,0,8.41796668429392,0,14993,100.900420196092,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-11,125139.483036206,15137,1.7360309176191,0,13.2639690823809,0,14999,100.920061337422,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-12,121813.669025323,15143,6.02717427194086,0,8.97282572805912,0,15004,100.926419621434,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-13,116756.871019899,15154,5.83586511812065,0,9.16413488187932,0,15012,100.945909938716,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-14,124897.082534646,15154,5.88346971096734,0,9.11653028903267,0,15029,100.831725331027,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-15,131088.448517615,15154,6.05423650521316,0,8.94576349478683,0,15033,100.804895895696,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-16,129307.735538808,15165,4.77275304978569,0,10.2272469502144,0,15033,100.87806824985,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-17,126096.862021236,15172,4.39008700237278,0,10.6099129976272,0,15063,100.723627431455,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-18,127693.486044438,15177,7.22090004612244,0,7.77909995387755,0,15081,100.636562562164,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-19,132935.25951428,15188,7.75337108243347,0,7.24662891756652,0,15100,100.582781456954,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-20,125437.679545762,15190,8.97803818301518,0,6.02196181698485,0,15106,100.556070435589,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-21,127175.51451618,15190,7.16922317314026,0,7.83077682685975,0,15113,100.509495136637,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-22,130327.276522428,15192,6.56660742496045,0,8.43339257503954,0,15114,100.516077808654,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-23,126039.924501113,15193,5.57340880668725,0,9.42659119331279,0,15119,100.489450360474,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-24,125741.358540543,15204,5.7343725335438,0,9.26562746645614,0,15126,100.515668385561,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-25,121161.673504987,15215,4.02855734472561,0,10.9714426552743,0,15128,100.575092543628,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-26,121087.736513253,15223,4.76058595546216,0,10.2394140445378,0,15137,100.568144282222,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-27,114678.914526127,15236,4.39164478865843,0,10.6083552113414,0,15143,100.614145149574,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-28,108634.477031296,15239,1.4649648927095,0,13.5350351072905,0,15154,100.560908011086,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-29,111185.446522597,15251,0.554678381745459,0,18.2955347190348,0,15154,100.640095024416,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-30,107794.022045776,15257,0.0537196041161434,0,19.7619322278298,0,15154,100.679688531081,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-03-31,105375.911029233,15265,0.111916148051098,0.409511955453655,20.1524271208645,0,15165,100.659413122321,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-01,98073.7920204657,15272,0.264006024096385,0,18.417960974332,1,15172,100.659108884788,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-02,97331.8260360208,15272,0.269925353588262,0,14.7872249869039,1,15177,100.625947156882,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-03,101610.481016231,15272,4.23088658983762,0,10.7691134101625,0,15188,100.553068211746,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-04,101147.682023598,15271,5.71818479470898,0,9.28181520529107,0,15190,100.533245556287,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-05,103434.961016897,15272,5.23642613933995,0,9.76357386066008,1,15190,100.53982883476,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-06,117235.104028899,15280,6.52472513089007,0,8.47527486910997,0,15192,100.57925223802,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-07,115583.028534752,15287,7.51184666710285,0,7.48815333289715,0,15193,100.618705983019,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-08,111908.553013585,15292,2.9367120062778,0,12.0632879937223,0,15204,100.578795053933,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-09,110752.55152616,15296,2.02987709205021,0,13.0276673640168,0,15215,100.53236937233,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-10,108618.246525347,15295,0.707178816606735,0,15.1116247139589,0,15223,100.472968534454,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-11,118163.172017665,15295,6.64610657077477,0,8.35389342922523,0,15236,100.387240745603,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-12,119289.953034177,15302,7.08098287805521,0,7.91901712194479,0,15239,100.413412953606,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-13,120067.965001751,15310,6.34928804702808,0,8.65071195297192,0,15251,100.386859878041,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-14,117343.693052891,15310,4.94140431090791,0,10.058595689092,0,15257,100.34738152979,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-15,117637.665021309,15311,6.66588727058973,0,8.33411272941025,0,15265,100.301342941369,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-16,117396.298527961,15315,8.08692784851463,0,6.91307215148538,0,15271,100.28812782398,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-17,119351.277039017,15321,7.80303504993146,0,7.19696495006854,0,15272,100.320848611839,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-18,114502.962027008,15322,4.89287299308182,0,10.1071270069181,0,15272,100.327396542693,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-19,118115.405033936,15324,4.36921169407464,0,10.6307883059254,0,15272,100.3404924044,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-20,116122.066043231,15347,2.60979996090444,0,12.3902000390957,0,15272,100.491094814039,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-21,113225.977027006,15357,2.58700918148076,0,12.4129908185193,0,15280,100.503926701571,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-22,111017.550019262,15366,0.677743069113628,0,15.5387478849406,0,15287,100.516778962517,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-23,105475.190529938,15376,0.45825962539022,0,17.2527185223726,0,15292,100.549306827099,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-24,103038.561012323,15374,0.115454663717965,0,18.9009301417977,0,15295,100.516508662962,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-25,107472.943029296,15374,0.545804605177572,0,16.6024717054768,0,15295,100.516508662962,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-26,111103.73803833,15383,0.78824676591043,0,14.2117532340894,0,15296,100.568776150628,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2021-04-27,112805.853018858,15390,2.1921117608837,0,12.8652631578948,0,15302,100.575088223762,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
