"cod_provincia","provincia","indicativo","station_name","fecha","climate_row_imputed","climate_any_imputed","n_climate_values_imputed","variables_imputed","tmed","tmax","tmin","prec","hrMedia","sol","velmedia","hdd","cdd"
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-05-02,FALSE,TRUE,1,"prec",16.4,23.3,9.5,1.01440811986465,74,8.7,3.3,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-05-07,FALSE,TRUE,1,"prec",17.3,26.1,8.5,14.5854067525299,64,7.3,2.2,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-05-13,FALSE,TRUE,1,"prec",13.4,17.5,9.4,3.37700267876076,83,3.1,2.8,1.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-05-15,FALSE,TRUE,1,"prec",12,15.1,8.9,0.0377870525661152,85,0,3.9,3,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-06-13,FALSE,TRUE,1,"prec",15.2,20.8,9.5,1.64984598923034,68,6.8,3.6,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-07-01,FALSE,TRUE,1,"prec",18.7,24.4,13,0.000667054418150625,77,3.9,4.4,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-08-02,FALSE,TRUE,1,"prec",17.2,20.5,13.9,0,76,0.8,3.9,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-08-04,FALSE,TRUE,1,"prec",17.7,24.8,10.6,0.0156604726759404,67,8.1,4.2,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-08-28,FALSE,TRUE,1,"prec",16.8,19.2,14.4,2.38588832672951,74,0,4.4,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-08-30,FALSE,TRUE,1,"prec",12.6,16.7,8.5,2.29530415732256,75,3.5,2.2,2.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-09-05,FALSE,TRUE,1,"prec",18.2,22,14.5,0,79,0.2,3.9,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-09-06,FALSE,TRUE,1,"prec",16.7,19.9,13.5,0,73,3.2,5,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-09-07,FALSE,TRUE,1,"prec",15.5,20.5,10.5,0,61,8.3,5.3,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-11-16,FALSE,TRUE,1,"prec",9.2,15,3.4,6.40408640363619,89,2.9,1.7,5.8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-11-19,FALSE,TRUE,1,"prec",8.8,13,4.5,4.31039286364735,93,0,2.5,6.2,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-12-04,FALSE,TRUE,1,"prec",4.1,8,0.2,8.39688330487076,79,4.1,4.4,10.9,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-12-19,FALSE,TRUE,1,"prec",6.2,8.7,3.8,0.650057489338996,91,1,4.2,8.8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2020-12-22,FALSE,TRUE,1,"prec",10.8,14.1,7.5,1.69222328396276,87,5.5,5.3,4.2,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-01-05,FALSE,TRUE,1,"prec",0.8,2.1,-0.5,3.48133501753554,95,0,1.7,14.2,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-01-10,FALSE,TRUE,1,"prec",0.9,3,-1.2,1.83249686712598,83,0,4.2,14.1,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-01-15,FALSE,TRUE,1,"prec",7,9.6,4.5,1.93597111987698,86,4.3,3.1,8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-01-16,FALSE,TRUE,1,"prec",6.7,13.1,0.3,2.44686631116943,81,6.4,2.2,8.3,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-01-18,FALSE,TRUE,1,"prec",6,11.1,1,1.5206601118465,94,3.2,0.3,9,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-01-20,FALSE,TRUE,1,"prec",7.6,13.2,2,2.01176031410527,71,1.2,5,7.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-01-29,FALSE,TRUE,1,"prec",13.6,17.6,9.5,5.07764860643774,75,5.5,3.9,1.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-02-26,FALSE,TRUE,1,"prec",9.6,14,5.1,3.23704874059955,84,1.6,3.3,5.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-03-08,FALSE,TRUE,1,"prec",6.8,10.7,3,1.59030208537186,74,0.1,2.8,8.2,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-03-12,FALSE,TRUE,1,"prec",7,12.9,1.1,1.96398427257833,71,8.7,3.9,8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-04-06,FALSE,TRUE,1,"prec",6.6,9.5,3.7,0.0251746668345965,75,0,4.7,8.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-05-03,FALSE,TRUE,1,"prec",9.4,16.7,2,0.162014226212747,80,6,1.4,5.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-05-18,FALSE,TRUE,1,"prec",13.5,22.5,4.5,0.0371138414173889,73,6.4,3.6,1.5,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-06-20,FALSE,TRUE,1,"prec",17.8,23,12.6,6.04987001230678,60,7.6,6.9,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-07-02,FALSE,TRUE,1,"prec",23.7,32,15.4,0,45,11,3.3,0,1.7
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-07-03,FALSE,TRUE,1,"prec",21.1,27.1,15.1,0,69,6,3.6,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-07-06,FALSE,TRUE,1,"prec",16.4,19.5,13.4,0.153288773070867,82,1.1,4.7,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-07-07,FALSE,TRUE,1,"prec",15.3,19.1,11.5,0.0597168206819899,70,4.2,2.8,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-07-14,FALSE,TRUE,1,"prec",15.2,18.6,11.9,0.0828864606551482,74,1,3.9,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-07-25,FALSE,TRUE,1,"prec",18.8,23.5,14.1,0.106216681127779,76,4.3,3.3,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-08-22,FALSE,TRUE,1,"prec",18,25.1,10.8,0,77,4.5,3.6,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-09-16,FALSE,TRUE,1,"prec",15,20.2,9.7,8.32276384229159,80,1.6,4.2,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-09-19,FALSE,TRUE,1,"prec",14.2,20.5,7.8,1.89275873269331,75,7,2.5,0.800000000000001,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-09-22,FALSE,TRUE,1,"prec",15.7,21.7,9.7,0.395725279035852,75,5.7,2.5,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-10-06,FALSE,TRUE,1,"prec",11.6,17.7,5.6,0.395687564579886,79,6.4,2.5,3.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-10-07,FALSE,TRUE,1,"prec",12.4,21,3.8,0.18577295316563,67,7.8,2.8,2.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-10-26,FALSE,TRUE,1,"prec",11.4,18.7,4,0.0310750930313253,76,5.9,2.5,3.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-11-07,FALSE,TRUE,1,"prec",7.5,10.4,4.6,3.36738956493088,89,0.8,1.9,7.5,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-12-16,FALSE,TRUE,1,"prec",3.2,6.7,-0.2,0.157198645019054,96,4.5,3.3,11.8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-12-23,FALSE,TRUE,1,"prec",5.8,7.9,3.6,0.000430505122112013,96,0.9,3.9,9.2,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2021-12-24,FALSE,TRUE,1,"prec",7.9,10.8,5,2.66208308412179,93,0.4,2.5,7.1,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-02-02,FALSE,TRUE,1,"prec",5.6,12,-0.9,0,92,4,0.6,9.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-02-03,FALSE,TRUE,1,"prec",5.7,12.9,-1.5,1.32197144220855,81,3.6,1.7,9.3,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-02-24,FALSE,TRUE,1,"prec",5.1,10.8,-0.6,0,82,2.4,3.3,9.9,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-02-27,FALSE,TRUE,1,"prec",8.6,14,3.1,0,78,5.2,1.7,6.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-03-06,FALSE,TRUE,1,"prec",3.9,7.8,0,0,84,0.2,2.5,11.1,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-04-21,FALSE,TRUE,1,"prec",6.9,10.8,3,4.48831774924698,83,0.1,2.8,8.1,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-04-24,FALSE,TRUE,1,"prec",10,14.5,5.5,7.81810233447917,78,3.8,2.8,5,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-04-28,FALSE,TRUE,1,"prec",10.6,14.1,7.2,5.56524444731031,88,0,3.3,4.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-05-01,FALSE,TRUE,1,"prec",11.4,20,2.7,0,69,11,4.2,3.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-05-02,FALSE,TRUE,1,"prec",11.4,14.2,8.7,0.00593993542971338,75,0.3,5.8,3.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-05-26,FALSE,TRUE,1,"prec",13.2,17.4,9,0.609397147753355,89,2.8,3.9,1.8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-06-03,FALSE,TRUE,1,"prec",21,27,15,1.38707896645884,73,9.2,3.3,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-06-16,FALSE,TRUE,1,"prec",26,36.5,15.5,0,53,9.4,3.1,0,4
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-06-26,FALSE,TRUE,1,"prec",13.2,15.9,10.5,0.800742621210009,81,0.8,4.7,1.8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-06-29,FALSE,TRUE,1,"prec",14.2,22.4,6,0.0281920785512228,70,7.3,3.6,0.800000000000001,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-07-19,FALSE,TRUE,1,"prec",25,34.4,15.5,0.0174878296348632,54,11.8,4.2,0,3
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-07-26,FALSE,TRUE,1,"prec",18,21.6,14.3,0,70,2,4.4,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-08-02,FALSE,TRUE,1,"prec",24.9,36.4,13.4,0,53,10.3,3.1,0,2.9
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-08-03,FALSE,TRUE,1,"prec",26.4,34,18.7,0.00211961123018906,64,4.7,3.1,0,4.4
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-08-11,FALSE,TRUE,1,"prec",27.6,36.5,18.8,0.202859852440837,60,7.5,1.9,0,5.6
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-08-22,FALSE,TRUE,1,"prec",19.8,23.5,16.2,0.499006409773712,76,1.8,3.9,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-08-23,FALSE,TRUE,1,"prec",24.2,31.5,16.9,0.99963421370297,66,9.7,3.1,0,2.2
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-08-25,FALSE,TRUE,1,"prec",21.7,26,17.4,0.749808403398597,81,2.5,3.9,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-08-29,FALSE,TRUE,1,"prec",22.6,29.6,15.7,0.200572719522983,58,4.5,3.6,0,0.600000000000001
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-09-12,FALSE,TRUE,1,"prec",26.8,33.5,20.2,0.312854793323147,51,4.6,5.3,0,4.8
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-10-07,FALSE,TRUE,1,"prec",17.2,25.9,8.4,0,77,8.4,1.9,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-10-09,FALSE,TRUE,1,"prec",17,26.8,7.1,0.848667471334817,66,8.8,3.1,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-10-12,FALSE,TRUE,1,"prec",14.3,20.4,8.2,0.0171040335328043,87,2.6,1.4,0.699999999999999,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-10-13,FALSE,TRUE,1,"prec",16.3,24.2,8.4,0.0507010110514112,77,5.1,2.5,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-10-17,FALSE,TRUE,1,"prec",19,23.4,14.5,1.74061671461932,76,8.1,2.2,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-10-23,FALSE,TRUE,1,"prec",17,22.8,11.1,0.230436386738514,45,7.6,11.1,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-11-01,FALSE,TRUE,1,"prec",13.2,19.7,6.6,0.816131971881542,76,7.1,3.1,1.8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-11-05,FALSE,TRUE,1,"prec",10,16.5,3.5,0,90,5.6,0.8,5,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-11-08,FALSE,TRUE,1,"prec",15.6,19.9,11.2,0,75,3.2,3.6,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-11-13,FALSE,TRUE,1,"prec",12,19.5,4.6,0.598819839308501,75,8.2,2.5,3,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-11-16,FALSE,TRUE,1,"prec",12,16.2,7.9,4.56964729633975,71,2.5,8.1,3,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-11-29,FALSE,TRUE,1,"prec",8,11.5,4.5,5.17084762732131,86,1.7,2.2,7,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-12-05,FALSE,TRUE,1,"prec",3.1,7.4,-1.2,0.0313399991264398,89,3.2,1.7,11.9,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-12-07,FALSE,TRUE,1,"prec",9,13.2,4.7,0.670707645465202,93,3.3,0.8,6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2022-12-28,FALSE,TRUE,1,"prec",10.4,14.5,6.2,4.22653549373812,74,6.4,6.4,4.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-01-05,FALSE,TRUE,1,"prec",3.2,7.6,-1.1,0.0759600609614839,100,1.5,0.3,11.8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-01-13,FALSE,TRUE,1,"prec",8.2,13.2,3.2,0.433175986065419,84,3.5,2.8,6.8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-01-29,FALSE,TRUE,1,"prec",3,5.2,0.8,3.89228995809038,82,1,4.2,12,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-02-09,FALSE,TRUE,1,"prec",2.6,9.5,-4.3,0,75,4.8,1.7,12.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-02-26,FALSE,TRUE,1,"prec",4,7,0.9,4.18407639197642,73,4.9,6.7,11,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-03-02,FALSE,TRUE,1,"prec",3.5,5.9,1.1,1.89646288077186,78,0,3.6,11.5,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-03-04,FALSE,TRUE,1,"prec",3.8,10,-2.5,0,76,5.3,2.8,11.2,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-03-09,FALSE,TRUE,1,"prec",14.1,17.8,10.4,0.665800451618662,64,6.1,7.5,0.9,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-03-10,FALSE,TRUE,1,"prec",11.9,18.4,5.4,2.83374329426062,68,2.3,4.2,3.1,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-03-26,FALSE,TRUE,1,"prec",12.4,17,7.7,0,65,10.3,5.8,2.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-04-28,FALSE,TRUE,1,"prec",17.6,26.8,8.3,0.470547088383026,72,5.4,3.9,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-05-03,FALSE,TRUE,1,"prec",18,29.1,7,0.0176593397958578,54,8,2.2,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-05-07,FALSE,TRUE,1,"prec",13.4,20,6.8,0.307178221032231,77,6.3,3.3,1.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-05-09,FALSE,TRUE,1,"prec",12.6,17.8,7.4,0.156006886817583,75,2.9,2.8,2.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-05-19,FALSE,TRUE,1,"prec",11.2,17.4,5.1,0.169296500856678,61,9.6,6.1,3.8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-05-22,FALSE,TRUE,1,"prec",13.6,17.9,9.4,1.04985195514528,81,1,1.9,1.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-05-24,FALSE,TRUE,1,"prec",15.4,18.6,12.1,1.43947515390595,81,1.4,3.3,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-05-25,FALSE,TRUE,1,"prec",11.4,15.7,7,0.689162996277698,76,2.8,3.6,3.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-06-18,FALSE,TRUE,1,"prec",20.5,27.7,13.3,11.752573833969,79,6.9,4.2,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-06-20,FALSE,TRUE,1,"prec",19.3,26.4,12.2,9.05007659173181,80,6.9,3.1,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-06-23,FALSE,TRUE,1,"prec",20.2,28.3,12,0.0268624568493238,68,12.2,3.1,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-07-21,FALSE,TRUE,1,"prec",17.2,22.6,11.9,0.0459072181588657,71,4.9,4.7,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-07-29,FALSE,TRUE,1,"prec",20.4,28.3,12.5,0,71,10.5,4.7,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-08-03,FALSE,TRUE,1,"prec",17.8,22.3,13.2,0.0159237536948401,66,6.2,4.7,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-08-30,FALSE,TRUE,1,"prec",15.9,21.9,9.9,2.43350899159475,73,8.7,4.7,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-08-31,FALSE,TRUE,1,"prec",18.2,26.9,9.6,4.29672695545236,66,8.2,3.3,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-09-07,FALSE,TRUE,1,"prec",24.2,31.5,16.9,0.42233963316041,65,6.8,2.2,0,2.2
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-09-08,FALSE,TRUE,1,"prec",24.2,30.6,17.9,0.871950683527554,57,8.9,2.2,0,2.2
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-09-22,FALSE,TRUE,1,"prec",13,18.5,7.4,4.65556789431095,73,6,3.9,2,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-09-23,FALSE,TRUE,1,"prec",13.6,22,5.1,2.32445694085396,70,10,2.5,1.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-09-29,FALSE,TRUE,1,"prec",19.8,30.1,9.6,0,71,9.3,1.4,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-09-30,FALSE,TRUE,1,"prec",22.7,32.7,12.7,0,69,7.3,1.9,0,0.699999999999999
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-10-03,FALSE,TRUE,1,"prec",18.2,24.3,12,0.00291784332029965,82,3.8,2.5,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-10-04,FALSE,TRUE,1,"prec",20.2,26.7,13.6,0.0460157535116969,77,7.6,1.4,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-10-05,FALSE,TRUE,1,"prec",21.4,29.8,13.1,0.0847541514264,70,7.2,1.9,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-10-13,FALSE,TRUE,1,"prec",17.6,25.7,9.5,0,58,2.8,3.1,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-10-24,FALSE,TRUE,1,"prec",12.1,16.6,7.6,9.53511399583504,78,3.4,3.1,2.9,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-10-27,FALSE,TRUE,1,"prec",12.6,17.5,7.7,12.7928176315575,65,3.8,6.4,2.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-10-31,FALSE,TRUE,1,"prec",11.6,16,7.2,10.3054450983726,65,8.5,4.7,3.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-11-17,FALSE,TRUE,1,"prec",10.8,16.7,4.8,0,82,5.9,1.1,4.2,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-12-18,FALSE,TRUE,1,"prec",2.4,5,-0.3,1.39019581029906,100,2.4,1.7,12.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-12-22,FALSE,TRUE,1,"prec",9.4,11,7.9,0.401514264224801,89,1.3,3.9,5.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-12-23,FALSE,TRUE,1,"prec",8.4,10.5,6.4,0.324330919233039,90,0.8,1.4,6.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-12-24,FALSE,TRUE,1,"prec",6.3,13.1,-0.5,2.92622979106146,87,7.1,1.1,8.7,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2023-12-25,FALSE,TRUE,1,"prec",4.2,9.5,-1.1,0.180020962684628,98,3.4,0.8,10.8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-01-01,FALSE,TRUE,1,"prec",6,11,0.9,0.633760123698312,72,6.3,2.2,9,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-01-26,FALSE,TRUE,1,"prec",8.4,16.9,-0.2,0.0948389127237847,84,4.3,0.3,6.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-02-01,FALSE,TRUE,1,"prec",5.6,12.4,-1.1,2.39848625134938,89,0.5,1.7,9.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-02-03,FALSE,TRUE,1,"prec",7.8,15.2,0.3,1.28579919103354,82,5.9,1.9,7.2,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-02-06,FALSE,TRUE,1,"prec",6.5,12.9,0.1,0.0776964938111104,92,2.7,0.8,8.5,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-03-13,FALSE,TRUE,1,"prec",9.2,18.9,-0.4,0,72,9.4,1.7,5.8,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-03-22,FALSE,TRUE,1,"prec",16,25.7,6.3,0.000737259003947222,74,7.4,2.2,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-04-01,FALSE,TRUE,1,"prec",8.6,14.6,2.6,3.13496431011748,63,7.7,5.6,6.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-04-07,FALSE,TRUE,1,"prec",13.6,20,7.3,1.43521539349008,76,4.6,1.9,1.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-04-17,FALSE,TRUE,1,"prec",9.6,12.8,6.3,0.110687612300128,87,2.9,3.6,5.4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-05-03,FALSE,TRUE,1,"prec",10.8,18,3.6,0.17690093053178,58,7,5.8,4.2,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-05-06,FALSE,TRUE,1,"prec",11.8,17,6.6,6.50990773332342,73,7.9,2.8,3.2,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-05-31,FALSE,TRUE,1,"prec",11.3,16.3,6.3,0.00292354986959087,78,3.7,3.3,3.7,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-06-02,FALSE,TRUE,1,"prec",15.2,19.8,10.6,0.465015552194174,74,5,4.7,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-06-06,FALSE,TRUE,1,"prec",19.2,27.3,11.1,0.850324488964742,75,7.8,2.8,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-06-11,FALSE,TRUE,1,"prec",12.4,16.9,7.9,0.00385763551138524,86,1.2,3.3,2.6,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-06-12,FALSE,TRUE,1,"prec",11.9,18,5.8,0.00287131665329071,76,5.8,3.3,3.1,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-07-12,FALSE,TRUE,1,"prec",16.3,19.7,12.9,0.00132881739770221,80,1.2,5.3,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-08-14,FALSE,TRUE,1,"prec",18.7,22.9,14.5,0.797019639753224,77,6.3,3.9,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-08-20,FALSE,TRUE,1,"prec",17.6,28.1,7.1,0.000895624937068795,69,10.3,3.1,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-08-24,FALSE,TRUE,1,"prec",24,34.4,13.7,0,72,7.3,5.6,0,2
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-09-06,FALSE,TRUE,1,"prec",16.4,22.7,10,7.68599877649211,69,9.2,1.1,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-09-07,FALSE,TRUE,1,"prec",16.8,23.4,10.1,4.20609960055458,70,8.4,3.9,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-09-10,FALSE,TRUE,1,"prec",16.7,20,13.4,1.19620579020299,76,3.3,2.8,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-09-13,FALSE,TRUE,1,"prec",11,16.2,5.9,0.497181180528956,75,5.9,3.9,4,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-09-23,FALSE,TRUE,1,"prec",15,20.4,9.7,3.78853919788643,78,6.9,1.7,0,0
"01","Alava","9091O","Vitoria/Gasteiz aeropuerto",2024-09-28,FALSE,TRUE,1,"prec",10.1,15.5,4.7,1.08288895882453,83,4.6,3.3,4.9,0
